,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,22.732446670532227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
termite,6.8741278648376465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hounds,6.831658363342285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commodes,6.811814785003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skilled,6.810129642486572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,9.931839942932129,0,0,11.78193187713623,0,0,10.671192169189453,7.579199314117432,11.709280014038086,0,0,5.685643672943115,0,5.734230995178223,0,0,5.103118419647217,0,0
two,0,7.509472846984863,0,0,0,0,0,0,0,7.259029388427734,0,0,0,0,0,0,0,0,0,0
the,0,7.259749412536621,0,0,8.816497802734375,0,0,8.916848182678223,0,7.609518051147461,0,0,5.812214374542236,5.20421838760376,7.242594242095947,4.989994525909424,4.807336807250977,6.76602029800415,5.194634437561035,5.193237781524658
an,0,6.412381649017334,0,0,6.936090469360352,0,0,6.501918792724609,0,8.419897079467773,0,0,0,0,0,0,0,0,0,0
people,0,6.241668701171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,5.810859203338623,9.881942749023438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
person,0,0,9.373420715332031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surfer,0,0,8.427018165588379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group,0,0,8.095669746398926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couple,0,0,7.602652072906494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riding,0,0,0,9.544397354125977,0,0,0,0,0,0,0,6.114702224731445,0,0,0,0,0,0,0,0
is,0,0,0,8.7699613571167,0,0,5.913263320922852,0,0,0,0,0,0,5.302962779998779,0,5.0812835693359375,0,0,5.4671244621276855,3.525574207305908
on,0,0,0,8.351195335388184,9.407421112060547,0,12.142197608947754,0,6.185772895812988,0,0,9.20208740234375,5.465703964233398,6.041012763977051,5.218010425567627,5.439508438110352,5.342472076416016,5.352605819702148,5.428030967712402,4.909839153289795
in,0,0,0,8.215071678161621,6.962975978851318,0,8.961079597473145,0,5.066134452819824,0,0,10.016852378845215,6.203711032867432,6.478810787200928,5.762228965759277,6.2817769050598145,5.834964275360107,5.767727375030518,6.478437900543213,5.389955043792725
standing,0,0,0,7.710366725921631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0,0,0,0,9.701988220214844,0,0,6.192012310028076,0,0,0,0,0,0,0,0,0,0,0,0
his,0,0,0,0,8.022693634033203,0,0,10.185653686523438,5.025915145874023,8.995244979858398,0,0,4.216066360473633,4.486733913421631,0,0,0,0,0,0
wave,0,0,0,0,0,10.919720649719238,0,0,0,0,8.220294952392578,0,0,0,0,0,0,0,0,0
surfboard,0,0,0,0,0,10.164669036865234,0,6.878829002380371,0,5.67725944519043,11.746788024902344,0,0,0,0,0,0,0,0,0
surf,0,0,0,0,0,9.812932014465332,0,0,0,0,7.681186199188232,0,0,0,0,0,0,0,0,0
snowboard,0,0,0,0,0,9.031951904296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboard,0,0,0,0,0,8.572174072265625,0,0,0,0,6.571313858032227,0,0,0,0,0,0,0,0,0
with,0,0,0,0,0,0,8.57800006866455,0,5.560418128967285,0,0,6.373615741729736,4.39518928527832,4.4715986251831055,4.810558319091797,0,0,4.836316108703613,0,0
while,0,0,0,0,0,0,7.533326625823975,0,6.368069171905518,0,0,6.849284648895264,0,0,0,0,0,0,0,0
into,0,0,0,0,0,0,6.92296028137207,0,0,0,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0,0,12.386480331420898,5.228569030761719,0,0,0,0,0,0,0,0,0,0,0
of,0,0,0,0,0,0,0,0,15.914653778076172,0,0,0,4.462682723999023,0,0,0,0,0,0,0
and,0,0,0,7.007193565368652,0,0,6.356356143951416,0,6.729336261749268,0,0,6.431337833404541,5.022398471832275,5.250792503356934,4.824443340301514,5.474040508270264,4.557064056396484,5.234177112579346,5.522768974304199,4.566217422485352
white,0,0,0,0,0,7.642435073852539,0,0,0,0,8.018638610839844,0,0,0,0,0,0,0,0,0
blue,0,0,0,0,0,0,0,0,0,0,7.356662750244141,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,11.967459678649902,7.29863977432251,8.180901527404785,6.276605606079102,7.768451690673828,7.471257209777832,6.9339094161987305,7.221827983856201,6.51875638961792
<end>,0,0,0,0,0,0,0,0,0,0,0,9.32112979888916,15.061309814453125,7.228653430938721,15.531021118164062,8.616450309753418,7.356693744659424,16.22114372253418,8.925888061523438,7.195265769958496
<unk>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.727385997772217,0,4.38427734375,5.6379570960998535,0,4.057832717895508
