,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,24.527280807495117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
view,5.225561618804932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bus,5.057185649871826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sheep,4.615530490875244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cars,4.608554363250732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,10.998213768005371,0,0,11.035378456115723,0,0,0,9.157099723815918,0,11.32051944732666,0,0,0,0,6.172336101531982,6.498205184936523,5.648488998413086,6.714066028594971,5.997188568115234
two,0,9.364110946655273,0,0,9.479086875915527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,0,8.001959800720215,0,0,0,0,0,0,0,0,10.547465324401855,0,0,0,0,4.7591142654418945,5.8824992179870605,4.453917503356934,6.721518516540527,4.8332014083862305
three,0,7.8468122482299805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
there,0,7.40025520324707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,0,10.739803314208984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group,0,0,9.450345993041992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couple,0,0,9.232215881347656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horse,0,0,9.193504333496094,0,8.089306831359863,9.925436973571777,0,0,7.343048572540283,0,0,7.961309432983398,0,0,0,0,0,0,0,0
woman,0,0,8.943376541137695,0,9.3809814453125,10.979077339172363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
and,0,0,0,8.624582290649414,0,0,0,0,0,8.577716827392578,0,0,0,0,5.940523147583008,0,0,0,6.034080982208252,0
is,0,0,0,8.478279113769531,0,0,0,0,0,0,0,0,0,0,0,0,6.050803184509277,0,6.978262424468994,0
in,0,0,0,8.209996223449707,0,0,7.6956868171691895,0,0,9.824686050415039,0,0,0,0,5.886843204498291,4.668377876281738,0,4.65939474105835,0,4.577384948730469
riding,0,0,0,8.169312477111816,0,0,7.711203098297119,9.541929244995117,0,0,0,0,0,0,0,0,0,0,0,0
standing,0,0,0,7.7629594802856445,0,0,0,8.43065071105957,0,0,0,0,0,0,0,0,0,0,0,0
his,0,0,0,0,8.799399375915527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog,0,0,0,0,0,10.721318244934082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
child,0,0,0,0,0,9.68716049194336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baby,0,0,0,0,0,9.556893348693848,0,0,0,0,0,0,0,0,0,0,0,0,0,0
are,0,0,0,0,0,0,8.596922874450684,0,0,0,0,0,0,0,0,0,0,0,0,0
playing,0,0,0,0,0,0,7.468135356903076,8.737080574035645,0,0,0,0,0,0,0,0,0,0,0,0
ride,0,0,0,0,0,0,7.449366092681885,0,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,0,0,0,7.956155776977539,8.676631927490234,10.15541934967041,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,0,0,0,0,7.684927463531494,0,0,0,0,0,0,0,0,0,0,0,0
horses,0,0,0,0,0,0,0,0,10.77277946472168,0,7.813404083251953,0,0,0,0,0,0,0,0,0
their,0,0,0,0,0,0,0,0,7.579110145568848,0,0,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,9.097860336303711,0,0,0,12.346769332885742,8.301657676696777,8.252397537231445,6.728160858154297,7.256595611572266,0,5.461446285247803
<end>,0,0,0,0,0,0,0,0,0,8.038037300109863,0,0,0,10.341594696044922,16.519723892211914,6.806873321533203,15.84517765045166,6.570193290710449,14.824228286743164,5.571161270141602
top,0,0,0,0,0,0,0,0,0,0,8.036323547363281,0,0,0,0,0,0,0,0,0
an,0,0,0,0,0,0,0,0,0,0,7.614123821258545,0,0,0,0,0,0,0,0,0
grassy,0,0,0,0,0,0,0,0,0,0,0,9.306742668151855,0,0,0,0,0,0,0,0
field,0,0,0,0,0,0,0,0,0,0,0,9.054043769836426,11.09638500213623,0,0,0,0,0,0,0
beach,0,0,0,0,0,0,0,0,0,0,0,8.104129791259766,0,0,0,0,0,0,0,0
farm,0,0,0,0,0,0,0,0,0,0,0,8.022709846496582,0,0,0,0,0,0,0,0
path,0,0,0,0,0,0,0,0,0,0,0,0,9.137504577636719,0,0,0,0,0,0,0
area,0,0,0,0,0,0,0,0,0,0,0,0,8.612469673156738,0,0,0,0,0,0,0
road,0,0,0,0,0,0,0,0,0,0,0,0,8.516897201538086,0,0,0,0,0,0,0
hill,0,0,0,0,0,0,0,0,0,0,0,0,8.312423706054688,0,0,0,0,0,0,0
with,0,0,0,0,0,0,0,0,0,0,0,0,0,8.361082077026367,0,0,0,0,0,0
near,0,0,0,0,0,0,0,0,0,0,0,0,0,7.552677631378174,0,0,0,0,0,0
by,0,0,0,0,0,0,0,0,0,0,0,0,0,7.484093189239502,0,0,0,0,0,0
over,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.758293151855469,0,0,0,0,0
