,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,25.6594295501709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'',4.4867658615112305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cream,4.175500869750977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
headboard,4.1435418128967285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top,3.5254507064819336,0,0,0,0,11.065812110900879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,10.477394104003906,0,0,0,10.86816120147705,7.067401885986328,11.808703422546387,0,0,0,0,5.5110273361206055,0,6.609715938568115,0,0,0,10.191656112670898,0
the,0,7.987674713134766,0,0,0,10.01952838897705,0,8.059059143066406,0,0,0,0,0,5.972385406494141,5.256506443023682,0,0,0,0,0
two,0,7.606652736663818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
an,0,7.074214935302734,0,0,0,7.743289947509766,0,8.28410530090332,0,0,0,0,0,0,0,0,0,0,7.851102352142334,0
there,0,6.332577705383301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,0,0,8.298511505126953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
black,0,0,8.070324897766113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog,0,0,7.964526653289795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,0,0,7.397950172424316,0,0,0,0,0,0,0,0,0,0,0,0,4.948465824127197,0,0,0,0
stuffed,0,0,7.277779579162598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,9.609966278076172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,9.399604797363281,0,0,0,0,0,0,0,0,0,6.791354179382324,5.69041633605957,0,9.033247947692871,0,0,0
that,0,0,0,8.926299095153809,0,0,0,0,0,0,0,0,0,0,0,0,6.774345874786377,0,0,0
standing,0,0,0,8.097518920898438,0,0,0,0,0,0,0,0,0,0,0,0,0,7.340727806091309,0,0
sits,0,0,0,7.918530464172363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,11.931955337524414,0,6.574053764343262,0,0,0,0,5.6017961502075195,0,0,0,0,0,0,0,0
in,0,0,0,0,10.541824340820312,0,0,0,0,0,8.289697647094727,0,4.626830577850342,0,0,0,0,0,0,0
underneath,0,0,0,0,9.112332344055176,0,6.642721652984619,0,0,0,0,0,0,0,0,0,0,0,0,0
next,0,0,0,0,8.881099700927734,0,0,0,0,0,8.416482925415039,0,0,0,0,0,0,0,0,0
under,0,0,0,0,8.783121109008789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
its,0,0,0,0,0,6.860381126403809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,0,0,0,0,0,0,14.119606971740723,0,0,0,0,0,0,0,0,0,0,0,0,0
end,0,0,0,0,0,0,6.997692108154297,0,0,0,0,0,0,0,0,0,0,0,0,0
shoes,0,0,0,0,0,0,0,6.4911017417907715,0,0,0,0,0,0,0,0,0,0,0,0
wooden,0,0,0,0,0,0,0,6.4209370613098145,9.056756019592285,0,0,0,0,0,0,0,0,0,0,0
toilet,0,0,0,0,0,0,0,0,7.6881632804870605,0,0,0,0,0,0,0,0,0,0,0
chair,0,0,0,0,0,0,0,0,7.582815170288086,9.800657272338867,0,0,0,0,0,0,0,0,0,0
table,0,0,0,0,0,0,0,0,7.2287116050720215,9.608526229858398,0,0,0,0,0,0,0,0,0,0
window,0,0,0,0,0,0,0,0,7.151496887207031,0,0,0,0,0,0,0,0,0,0,0
bench,0,0,0,0,0,0,0,0,0,10.780757904052734,0,0,0,0,0,0,0,0,0,0
floor,0,0,0,0,0,0,0,0,0,7.487875461578369,0,0,0,0,0,0,0,0,0,0
crate,0,0,0,0,0,0,0,0,0,7.452583312988281,0,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,10.204133033752441,6.905102729797363,7.186095237731934,0,0,0,0,0,0,0
<end>,0,0,0,0,0,0,0,0,0,0,8.292943000793457,15.81081771850586,7.114910125732422,15.200541496276855,5.896437168121338,0,0,0,0,0
near,0,0,0,0,0,0,0,0,0,0,8.267595291137695,0,0,0,0,0,0,0,0,0
looking,0,0,0,0,0,0,0,0,0,0,0,5.795742988586426,0,5.830447196960449,0,0,0,7.516300201416016,0,0
with,0,0,0,0,0,0,0,0,0,0,0,5.672297477722168,0,6.048503875732422,0,0,7.380557060241699,0,0,0
someone,0,0,0,0,0,0,0,0,0,0,0,0,5.611005783081055,0,5.247235298156738,0,0,0,0,0
person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.499708652496338,0,0,0,0
man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.942379951477051,0,0,0,0
<unk>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.529645919799805,0,0,0,0
picture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2874650955200195,0,0,0,0
holding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5964250564575195,9.46373462677002,0,0
's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.179159641265869,0,0,0
