,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,20.33167839050293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
width,5.264228343963623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thames,4.829197883605957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
managing,4.705649375915527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fueled,4.5993547439575195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,9.100729942321777,0,0,11.548196792602539,0,0,11.53132438659668,7.006940841674805,12.232898712158203,0,0,6.603224277496338,0,0,0,0,0,0,0
an,0,6.858596324920654,0,0,7.0781731605529785,0,0,6.088426113128662,0,8.776740074157715,0,0,0,0,0,0,0,0,0,0
two,0,6.802286624908447,0,0,0,0,0,5.255326271057129,0,6.3396897315979,0,0,0,0,0,0,0,0,0,0
the,0,6.499927997589111,0,0,7.0362420082092285,0,0,9.874258995056152,0,8.61104679107666,0,0,7.275241374969482,0,4.271163463592529,6.6387619972229,4.2767333984375,4.5284552574157715,4.922083377838135,6.274691104888916
several,0,6.195321083068848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,0,7.946650981903076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
person,0,0,7.308525562286377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
large,0,0,7.126191139221191,0,0,0,0,0,0,0,7.167073726654053,0,0,0,0,0,0,0,0,0
group,0,0,6.606628894805908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,0,0,6.455624580383301,0,0,7.105660915374756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riding,0,0,0,9.058874130249023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,8.881343841552734,0,0,0,0,0,0,0,0,0,5.069657325744629,0,0,5.08021354675293,0,0,0
on,0,0,0,8.449746131896973,9.176321029663086,0,12.166749000549316,0,6.261080265045166,0,0,9.60049819946289,5.3950629234313965,5.791250228881836,0,0,5.354124069213867,3.816020965576172,5.017512321472168,0
in,0,0,0,8.263792991638184,6.33051061630249,0,9.766281127929688,0,6.50355863571167,0,0,10.374401092529297,5.994093894958496,6.917552471160889,4.645164966583252,6.057638168334961,6.984660625457764,5.306122779846191,6.0813164710998535,5.301094055175781
surfing,0,0,0,7.672609329223633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0,0,0,0,8.642491340637207,0,0,5.383341312408447,0,0,0,0,0,0,0,0,0,0,0,0
waves,0,0,0,0,8.249591827392578,0,0,0,5.743982791900635,7.374810218811035,0,0,0,5.533420085906982,4.803684234619141,0,0,0,0,0
his,0,0,0,0,7.87214469909668,0,0,9.196104049682617,5.087294101715088,8.46610164642334,0,0,0,0,0,0,0,3.9719483852386475,0,0
wave,0,0,0,0,0,10.864733695983887,0,0,0,0,9.888812065124512,0,0,0,0,0,0,0,0,0
surfboard,0,0,0,0,0,10.124796867370605,0,0,4.9543023109436035,7.6102728843688965,13.182367324829102,0,0,0,0,0,0,0,0,0
surf,0,0,0,0,0,8.577231407165527,0,5.309263706207275,5.202571392059326,6.60739278793335,9.689715385437012,0,0,0,0,0,0,0,0,0
skateboard,0,0,0,0,0,8.384042739868164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
motorcycle,0,0,0,0,0,7.342709541320801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,7.344657897949219,0,0,8.876592636108398,0,5.731893539428711,0,0,7.525044918060303,4.920812129974365,5.216095924377441,0,4.636561870574951,4.9472174644470215,0,4.395267009735107,0
at,0,0,0,0,0,0,7.086888790130615,0,0,0,0,7.883491039276123,0,0,0,0,0,0,0,0
while,0,0,0,0,0,0,7.0615973472595215,0,0,0,0,7.3860673904418945,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0,0,12.83768081665039,0,0,0,0,0,0,0,0,0,0,0,0
some,0,5.6376423835754395,0,0,0,0,0,6.537321090698242,0,0,0,0,0,0,0,0,0,0,0,0
of,0,0,0,0,0,0,0,0,12.6575288772583,0,0,0,0,0,0,0,0,0,0,0
to,0,0,0,0,0,0,0,5.684310436248779,6.042845249176025,0,0,0,0,4.6902618408203125,4.058140754699707,0,5.581251621246338,4.108338356018066,5.223954677581787,0
white,0,0,0,0,0,7.221155643463135,0,0,0,0,9.398578643798828,0,0,0,0,0,0,0,0,0
blue,0,0,0,0,0,0,0,0,0,0,9.032444953918457,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,13.877041816711426,7.696310997009277,8.853883743286133,7.56463098526001,7.661649227142334,8.45354175567627,7.629404544830322,8.479012489318848,6.939542770385742
<end>,0,0,0,0,0,0,0,0,0,0,0,10.629793167114258,15.992208480834961,9.053152084350586,7.354602813720703,16.45821189880371,9.259969711303711,7.821822643280029,8.000691413879395,15.758179664611816
him,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9404706954956055,5.612803936004639,0,5.871984004974365,5.455605506896973,5.7434587478637695,0
there,0,5.6185503005981445,0,0,0,0,0,0,0,0,0,0,5.416208267211914,0,0,5.678127288818359,0,0,0,0
'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.034614562988281
and,0,0,0,0,0,0,6.3141913414001465,0,0,0,0,0,0,4.662041664123535,0,5.146206378936768,4.535430908203125,0,4.249892711639404,5.50845193862915
