,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,21.884563446044922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corporate,4.598150730133057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
's,4.2657084465026855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
consume,4.258826732635498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ripen,4.194823741912842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,11.543670654296875,0,0,0,11.097293853759766,0,0,9.819190979003906,0,0,0,0,0,5.581634044647217,5.47561502456665,0,0,5.3101630210876465,5.119207859039307
the,0,8.757734298706055,0,0,0,9.373855590820312,0,0,6.373301029205322,0,0,0,0,0,5.1055073738098145,5.1605634689331055,5.7403950691223145,0,5.032047271728516,5.306273937225342
an,0,7.456812381744385,0,0,0,6.50845193862915,0,0,7.48852014541626,0,0,0,0,0,0,0,0,0,0,0
two,0,7.417261123657227,0,0,0,0,0,0,5.9235124588012695,0,0,0,0,0,0,0,0,0,0,0
woman,0,7.2242655754089355,10.735217094421387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
young,0,6.69842529296875,9.818958282470703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,6.836463928222656,9.627890586853027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
person,0,0,8.924853324890137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
girl,0,0,8.065091133117676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,8.51500129699707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,0,0,0,8.38694953918457,10.063993453979492,0,0,8.925288200378418,0,0,7.89203405380249,5.121547698974609,5.12271785736084,6.424311637878418,5.533283710479736,5.6978440284729,5.5404229164123535,5.9215006828308105,4.691151142120361,5.01957368850708
is,0,0,0,8.198001861572266,0,0,0,0,0,0,0,0,0,4.499979019165039,0,0,0,4.903592586517334,0,0
standing,0,0,0,8.178457260131836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,7.803308963775635,7.528005599975586,0,0,9.175355911254883,0,0,0,0,4.475678443908691,4.93843936920166,4.751278877258301,5.253378391265869,5.123985290527344,6.121157169342041,4.939486980438232,5.109167098999023
on,0,0,0,7.103877544403076,12.508056640625,0,0,8.160721778869629,0,0,0,5.396223545074463,4.4951887130737305,6.347235679626465,6.175278186798096,6.314228057861328,5.106230735778809,6.196247577667236,5.328769683837891,5.679018974304199
down,0,0,0,0,9.587616920471191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
at,0,0,0,0,8.863504409790039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
next,0,0,0,0,7.9930291175842285,0,0,8.263249397277832,0,0,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,8.226984024047852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
her,0,0,0,0,0,7.4951276779174805,0,0,9.861396789550781,0,0,0,0,0,5.941435813903809,6.698266506195068,0,0,5.442009449005127,6.1336188316345215
bench,0,0,0,0,0,0,9.80979061126709,0,0,0,0,0,0,0,0,0,0,0,0,0
train,0,0,0,0,0,4.355044841766357,7.322182655334473,0,0,0,0,0,0,0,0,0,0,0,0,0
chair,0,0,0,0,0,0,7.162718296051025,0,0,0,0,0,0,0,0,0,0,0,0,0
suitcase,0,0,0,0,0,0,7.01948356628418,0,0,7.605545997619629,0,0,0,0,0,0,0,0,0,0
boat,0,0,0,0,0,0,6.897542476654053,0,0,0,0,0,0,0,0,0,0,0,0,0
by,0,0,0,0,0,0,0,7.811537265777588,0,0,0,0,0,0,0,0,0,0,0,0
his,0,0,0,0,0,4.599539279937744,0,0,6.562748908996582,0,0,0,0,0,0,0,0,0,0,0
arms,0,0,0,0,0,0,0,0,0,8.097296714782715,0,0,0,0,0,0,0,0,0,0
hands,0,0,0,0,0,0,0,0,0,7.311259746551514,0,0,0,0,0,0,0,0,0,0
cell,0,0,0,0,0,0,0,0,0,7.104161739349365,0,0,0,0,0,0,0,0,0,0
hand,0,0,0,0,0,0,0,0,0,7.012261390686035,0,0,5.035278797149658,0,0,0,0,0,0,0
out,0,0,0,0,0,0,0,0,0,0,8.90783977508545,0,0,0,0,0,0,0,0,0
outstretched,0,0,0,0,0,0,0,0,0,0,8.486491203308105,0,0,0,0,0,0,0,0,0
crossed,0,0,0,0,0,0,0,0,0,0,8.431686401367188,0,0,0,0,0,0,0,0,0
up,0,0,0,0,0,0,0,0,0,0,7.738624572753906,0,0,4.084892749786377,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,6.956528663635254,8.223100662231445,6.882688999176025,7.816917419433594,7.122359275817871,8.087549209594727,7.1808929443359375,8.79916763305664,7.416818618774414,8.238422393798828
<end>,0,0,0,0,0,0,0,0,0,0,0,7.272453784942627,15.54538631439209,8.631574630737305,7.343945026397705,7.910136699676514,15.929849624633789,9.514286994934082,7.807497501373291,8.099817276000977
and,0,0,0,0,7.241089344024658,0,0,7.722567558288574,0,0,0,6.058844089508057,4.401261806488037,5.365779399871826,4.277148246765137,0,0,5.192119121551514,0,0
to,0,0,0,0,0,0,0,0,0,0,0,5.4735541343688965,0,0,4.616690635681152,5.174681186676025,0,0,4.715344429016113,5.135341167449951
one,0,0,0,0,0,0,0,0,4.895457744598389,0,0,0,4.712597846984863,0,0,0,0,0,0,0
as,0,0,0,0,0,0,0,0,0,0,0,4.671853065490723,4.246490478515625,5.374087333679199,0,0,0,5.445914268493652,0,0
