,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,22.683391571044922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group,3.972106456756592,0,5.518278121948242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
along,3.5951459407806396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
over,3.134706974029541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
line,2.93354868888855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,2.930604934692383,8.960939407348633,0,0,0,0,8.996335983276367,4.972128391265869,11.307217597961426,0,0,0,4.99954080581665,4.313075065612793,0,4.190833568572998,0,0,0,0
an,0,6.754699230194092,0,0,0,0,7.769571304321289,5.657036304473877,11.955094337463379,0,0,0,0,3.719735860824585,0,0,0,0,0,0
two,0,6.535949230194092,0,0,0,0,0,0,6.457737445831299,0,0,0,0,0,0,0,0,0,0,0
the,0,6.446553707122803,0,0,0,0,7.805263519287109,0,7.66108512878418,0,0,0,4.851876735687256,0,0,5.083219051361084,3.9674830436706543,3.0582773685455322,0,0
there,0,5.829383850097656,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58237886428833,0,0,0,0
large,0,0,6.156687259674072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,0,5.756738185882568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,0,0,5.665238857269287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
person,0,0,5.528593063354492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jetliner,0,0,0,6.756249904632568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
white,2.8403921127319336,0,5.467065334320068,6.50974178314209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
passenger,0,0,0,6.005280017852783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commercial,0,0,0,5.973856449127197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air,0,0,0,5.77730131149292,0,0,0,0,0,8.792744636535645,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,0,10.518634796142578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flying,0,0,0,0,8.299758911132812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taking,0,0,0,0,7.476482391357422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,0,7.184737682342529,0,0,0,0,0,0,0,4.78597354888916,3.5179433822631836,0,5.4697089195251465,4.740251064300537,3.428283214569092,0,0
sits,0,0,0,0,6.712875843048096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,6.708263874053955,12.925860404968262,0,5.900283336639404,0,0,0,6.473820209503174,4.721158504486084,4.063152313232422,3.4032742977142334,4.464867115020752,4.274642467498779,4.140857696533203,5.230816841125488,5.352818489074707
at,0,0,0,0,0,10.850842475891113,0,5.047183990478516,0,0,0,7.104579448699951,0,0,0,0,0,0,0,0
in,0,0,0,0,0,10.024401664733887,0,5.668362617492676,0,0,0,0,0,3.499699592590332,3.25620698928833,4.589789867401123,4.717910289764404,4.358071804046631,5.784978866577148,5.6617889404296875
next,0,0,0,0,0,9.314541816711426,0,5.654544353485107,0,0,5.523653030395508,7.580855369567871,0,0,0,0,0,0,0,0
inside,0,0,0,0,0,8.676661491394043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0,11.569302558898926,0,0,0,0,0,0,0,0,0,0,0,0,0
tarmac,0,0,0,0,0,0,5.862258434295654,0,6.797155857086182,7.4215779304504395,12.79633903503418,0,0,0,0,0,0,0,0,0
of,0,0,0,0,0,0,0,14.544571876525879,0,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,0,6.199598789215088,0,0,5.894152641296387,0,0,0,7.1370439529418945,5.0217366218566895,3.4784436225891113,0,0,0,0,3.811284065246582,0
runway,0,0,0,0,0,0,5.3327813148498535,0,7.018941879272461,0,10.314672470092773,0,0,0,0,0,0,0,0,0
cement,0,0,0,0,0,0,0,0,7.008492469787598,0,0,0,0,0,0,0,0,0,0,0
airport,0,0,0,0,0,0,5.185755252838135,0,6.56932258605957,14.973421096801758,5.31777286529541,0,0,0,0,0,0,0,0,0
