,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,20.95866584777832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poem,7.1115241050720215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steamboat,6.350740432739258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atv,6.044837951660156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thatch,5.982254505157471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,9.02517318725586,0,0,11.666090965270996,0,0,11.949552536010742,8.110655784606934,11.93372917175293,0,0,5.620362281799316,4.590349197387695,5.618340492248535,4.052345275878906,0,0,0,0
two,0,6.577071666717529,0,0,0,0,0,0,0,6.072721481323242,0,0,0,0,0,0,0,0,0,0
an,0,6.570095062255859,0,0,7.487508773803711,0,0,7.204632759094238,0,8.280539512634277,0,0,0,0,0,0,0,0,0,0
the,0,6.339914321899414,0,0,7.678903102874756,0,0,11.160848617553711,0,9.159407615661621,0,0,6.692443370819092,5.180168151855469,7.399367809295654,5.004886150360107,3.4960103034973145,0,6.318811893463135,5.0293426513671875
people,0,5.799991130828857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394526481628418,0,0,0
man,0,0,7.7015790939331055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
person,0,0,7.480871677398682,0,0,0,0,0,0,0,0,0,0,0,4.3755950927734375,0,0,0,5.223268508911133,0
boat,0,0,7.243160247802734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group,0,0,7.166859149932861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
large,0,0,6.91477632522583,0,0,0,0,0,0,0,8.31491470336914,0,0,0,0,0,0,0,0,0
riding,0,0,0,8.211030960083008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,8.073821067810059,8.660368919372559,0,12.63695240020752,0,5.952258586883545,0,0,9.075657844543457,5.90707540512085,4.5146484375,4.398144245147705,4.3258376121521,3.5361320972442627,4.943233489990234,5.015058994293213,4.628189563751221
is,0,0,0,8.02963638305664,0,0,0,0,0,0,0,0,0,4.761831760406494,5.859480381011963,5.392390727996826,4.150760173797607,4.088462829589844,4.970333099365234,5.125575542449951
standing,0,0,0,7.967510223388672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,0,0,0,7.845843315124512,5.941132545471191,0,11.031970977783203,0,6.113373279571533,0,0,10.485457420349121,5.999661922454834,4.833984375,4.630153656005859,4.482892036437988,4.014781951904297,5.99234676361084,5.227256774902344,5.786546230316162
skis,0,0,0,0,8.44327449798584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
his,0,0,0,0,7.6483259201049805,0,0,7.712449550628662,0,0,0,0,0,0,0,0,0,0,0,0
surfboard,0,0,0,0,0,10.271177291870117,0,0,0,0,9.518206596374512,0,0,0,0,0,0,0,0,0
skateboard,0,0,0,0,0,9.875564575195312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wave,0,0,0,0,0,9.593008995056152,0,5.370110511779785,0,6.789554119110107,12.805782318115234,0,0,0,0,0,0,0,0,0
surf,0,0,0,0,0,8.963541984558105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horse,0,0,0,0,0,7.623171329498291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
while,0,0,0,0,0,0,8.831385612487793,0,0,0,0,6.198828220367432,5.4644317626953125,0,0,0,0,0,0,0
through,0,0,0,0,0,0,8.463780403137207,0,0,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,7.13976526260376,0,0,8.455012321472168,0,5.74062967300415,0,0,7.8351616859436035,4.925624370574951,4.413315773010254,0,0,0,0,0,0
top,0,0,0,0,0,0,0,13.432984352111816,5.720955848693848,6.106182098388672,0,0,0,0,0,0,0,0,0,0
of,0,0,0,0,0,0,0,0,15.033306121826172,0,0,0,0,0,0,0,0,0,0,0
waves,0,0,0,0,6.898414611816406,0,0,6.257397651672363,6.657559394836426,8.096227645874023,0,0,0,0,0,0,0,0,0,0
water,0,0,0,0,5.527017116546631,0,0,6.86248254776001,0,7.124088287353516,0,0,0,0,0,0,3.534398317337036,0,0,0
body,0,0,0,0,0,0,0,0,0,0,9.030863761901855,0,0,0,0,0,0,0,0,0
sandy,0,0,0,0,0,0,0,0,0,0,8.522334098815918,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,11.650205612182617,7.437761306762695,7.924371242523193,5.20973539352417,6.976625442504883,5.976538181304932,7.159692287445068,0,7.165707111358643
<end>,0,0,0,0,0,0,0,0,0,0,0,9.523991584777832,15.8463134765625,7.764357089996338,15.538559913635254,7.831562519073486,6.348255634307861,6.881369590759277,13.919096946716309,8.117155075073242
from,0,0,0,0,0,0,0,0,0,0,0,0,0,5.029314994812012,0,4.9784111976623535,0,3.992990016937256,0,4.045737266540527
and,0,0,0,6.962975025177002,0,0,7.599292278289795,0,5.389469146728516,0,0,6.056390762329102,4.457302570343018,0,4.7428412437438965,4.283870697021484,4.154883861541748,5.407521724700928,5.056156635284424,5.930404186248779
behind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5336787700653076,5.934132099151611,0,5.295618534088135
'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9145426750183105,0
