,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,21.179920196533203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,4.667427062988281,0,0,0,0,0,0,7.549734115600586,0,0,5.670032978057861,0,0,0,0,0,0,0,0,0
two,4.008899211883545,8.941874504089355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,3.9067578315734863,6.479416370391846,7.993350505828857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,3.7531628608703613,7.532253265380859,0,0,0,9.570916175842285,0,0,10.353522300720215,0,0,4.502803325653076,0,4.392700672149658,5.197964668273926,5.677123546600342,5.5587663650512695,0,5.835456371307373,6.0904622077941895
a,3.4838645458221436,10.82461166381836,0,0,0,10.514930725097656,0,0,9.829927444458008,0,0,5.23090934753418,0,0,0,0,0,0,0,0
there,3.387672185897827,6.6845703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bird,0,0,8.623455047607422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seagull,0,5.746868133544922,8.095269203186035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
white,0,0,7.91872501373291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
large,3.199819326400757,6.027641296386719,7.902136325836182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
standing,0,0,0,9.115707397460938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,8.587450981140137,7.9005255699157715,0,0,8.193429946899414,0,0,7.71560525894165,5.509938716888428,5.114420413970947,0,0,0,0,5.424844741821289,0,0
is,0,0,0,8.568367958068848,0,0,0,0,0,0,0,0,4.9163126945495605,0,0,0,0,5.435098171234131,0,0
that,0,0,0,8.530661582946777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,8.162374496459961,12.839210510253906,0,0,7.507075786590576,0,0,5.583219051361084,0,5.485019683837891,4.992713928222656,5.4644646644592285,5.773472309112549,4.449930667877197,5.949867248535156,5.272304534912109,5.487206935882568
in,0,0,0,8.024431228637695,10.749022483825684,0,0,9.706873893737793,0,0,0,0,5.225175857543945,4.6748552322387695,5.030181884765625,5.465391635894775,4.821071624755859,5.878373146057129,5.642866134643555,5.69854211807251
next,0,0,0,0,10.045270919799805,0,0,7.710649490356445,0,0,7.189901828765869,0,0,0,0,0,0,0,0,0
by,0,0,0,0,8.294333457946777,0,0,7.58842658996582,0,0,6.391611576080322,5.412491321563721,0,0,0,0,0,0,0,0
top,0,0,0,0,0,9.608744621276855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rocks,0,0,0,0,0,8.019280433654785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
water,0,0,0,0,0,7.329705238342285,0,0,8.920989990234375,12.585196495056152,0,5.012582778930664,0,0,0,0,0,0,0,0
branch,0,0,0,0,0,0,8.723791122436523,0,0,0,0,0,0,0,0,0,0,0,0,0
rock,0,0,0,0,0,0,8.612778663635254,0,0,0,0,0,0,0,0,0,0,0,0,0
beach,0,0,0,0,0,0,8.030633926391602,0,0,0,0,0,0,0,0,0,0,0,0,0
tree,0,0,0,0,0,0,7.367120742797852,0,0,0,0,0,0,0,0,0,0,0,0,0
rocky,0,0,0,0,0,0,7.000551223754883,0,0,0,0,0,0,0,0,0,0,0,0,0
while,0,0,0,0,0,0,0,7.82714319229126,0,0,5.728115558624268,0,0,0,0,0,0,0,0,0
front,0,0,0,0,0,0,0,0,7.564735412597656,0,0,0,0,0,0,0,0,0,0,0
some,0,0,0,0,0,6.690578937530518,0,0,6.836869239807129,0,0,5.405127048492432,0,0,0,0,0,0,0,0
sand,0,0,0,0,0,6.20761251449585,0,0,5.806483268737793,10.690983772277832,0,0,0,0,0,0,0,0,0,0
ocean,0,0,0,0,0,0,0,0,0,10.430200576782227,0,0,0,0,0,0,0,0,0,0
sea,0,0,0,0,0,0,0,0,0,9.258308410644531,0,0,0,0,0,0,0,0,0,0
middle,0,0,0,0,0,0,0,0,0,8.690919876098633,0,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,11.56332778930664,7.126737594604492,8.365882873535156,7.357373237609863,7.865213394165039,8.643794059753418,7.271971702575684,8.710728645324707,8.200580596923828,8.94762897491455
<end>,0,0,0,0,0,0,0,0,0,0,10.407194137573242,16.063152313232422,9.004497528076172,7.967374324798584,7.903970718383789,8.50355339050293,15.599087715148926,9.624283790588379,8.611422538757324,8.88529109954834
and,0,0,0,0,7.66267728805542,0,0,6.8052473068237305,0,0,6.027373313903809,0,5.1649909019470215,4.3324127197265625,5.034030437469482,5.578876972198486,4.733602046966553,6.2971577644348145,5.528146743774414,5.50473690032959
to,0,0,0,0,0,0,0,0,5.51317834854126,0,0,5.129054069519043,4.514444828033447,4.847886085510254,6.341769218444824,7.294881343841553,4.611259937286377,0,5.535089015960693,6.2162604331970215
its,0,0,0,0,0,6.141327857971191,0,0,5.61135196685791,0,0,0,0,4.780638217926025,4.848206043243408,0,0,0,0,0
it,0,0,0,0,0,0,0,0,0,0,0,5.16846227645874,0,4.423920631408691,5.453310966491699,6.279446125030518,6.403256416320801,5.699789524078369,5.6528706550598145,6.273365020751953
'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.162642478942871,0,0,0
",",0,0,0,0,0,0,0,0,0,0,0,0,4.7358479499816895,0,0,0,0,6.108811855316162,5.0629167556762695,5.6500935554504395
