,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,21.641807556152344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog,4.124401092529297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,3.4936318397521973,0,0,0,0,0,0,0,0,0,0,0,0,6.292913913726807,0,0,0,0,0,0
on,3.316376209259033,0,0,0,0,8.872408866882324,0,0,9.313474655151367,0,0,10.163634300231934,6.127414226531982,7.230714321136475,4.705251216888428,5.695525646209717,5.688693046569824,5.861844062805176,5.811347484588623,5.656445026397705
",",3.2488315105438232,0,0,0,0,0,0,0,9.302558898925781,0,0,0,0,0,0,0,0,0,0,0
a,0,9.395390510559082,0,0,0,0,9.101385116577148,0,0,8.651127815246582,0,0,0,0,0,0,0,0,0,0
the,0,6.837560176849365,0,0,0,0,0,0,0,0,0,0,5.896805286407471,0,0,0,0,5.272762298583984,0,0
there,0,6.411578178405762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
two,0,6.346867561340332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
an,0,6.181329727172852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plate,0,0,7.238705635070801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bowl,0,0,6.212855815887451,0,0,0,0,6.755703449249268,0,0,0,0,0,0,0,0,0,0,0,0
close,0,0,5.974593639373779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,0,5.951288223266602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pizza,0,0,5.916506767272949,0,6.608250617980957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,0,0,0,11.386076927185059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,11.039347648620605,0,10.342562675476074,0,0,7.948538303375244,0,0,8.073260307312012,0,6.445891380310059,0,0,0,0,0,0
topped,0,0,0,9.521410942077637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
that,0,0,0,9.497777938842773,0,8.917738914489746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
filled,0,0,0,8.727778434753418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
food,0,0,0,0,9.76710319519043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meat,0,0,0,0,6.665778636932373,0,8.281163215637207,0,0,0,0,0,0,0,0,0,0,0,0,0
chicken,0,0,0,0,6.5158209800720215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eggs,0,0,0,0,6.456351280212402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
and,0,0,0,0,0,8.954915046691895,0,0,10.669487953186035,0,0,7.702126502990723,0,0,0,0,5.5600409507751465,5.772575855255127,5.6777191162109375,5.584622859954834
is,0,0,0,0,0,8.495038032531738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
broccoli,0,0,0,0,0,0,7.999705791473389,0,0,0,0,0,0,0,0,0,0,0,0,0
some,0,0,0,0,0,0,7.809120178222656,0,0,0,0,0,0,0,0,0,0,0,0,0
rice,0,0,0,0,0,0,7.313361167907715,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0,0,0,0,0,0,0,8.536437034606934,0,0,0,0,0,0,0,0,0,0,0,0
fork,0,0,0,0,0,0,0,8.431342124938965,0,0,0,0,0,0,0,0,0,0,0,0
spoon,0,0,0,0,0,0,0,7.122153282165527,0,0,0,0,0,0,0,0,0,0,0,0
variety,0,0,0,0,0,0,0,6.796673774719238,0,0,0,0,0,0,0,0,0,0,0,0
next,0,0,0,0,0,0,0,0,8.110297203063965,0,0,0,0,0,0,0,0,0,0,0
french,0,0,0,0,0,0,0,0,0,9.328953742980957,0,0,0,0,0,0,0,0,0,0
fries,0,0,0,0,0,0,0,0,0,8.959059715270996,13.841841697692871,0,0,0,4.46013069152832,5.299958229064941,5.060354232788086,0,0,0
chips,0,0,0,0,0,0,0,0,0,8.95609188079834,0,0,0,0,0,0,0,0,0,0
potato,0,0,0,0,0,0,0,0,0,8.26523494720459,8.351089477539062,0,0,0,0,0,0,0,0,0
toast,0,0,0,0,0,0,0,0,0,0,10.158343315124512,0,0,0,0,0,0,0,0,0
bread,0,0,0,0,0,0,0,0,0,0,8.680487632751465,0,0,0,0,0,0,0,0,0
potatoes,0,0,0,0,0,0,0,0,0,0,8.630767822265625,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,12.909625053405762,7.983414649963379,9.226842880249023,6.659199237823486,7.722651958465576,8.03852653503418,8.408756256103516,8.489485740661621,8.545099258422852
<end>,0,0,0,0,0,0,0,0,0,0,0,10.889705657958984,16.14610481262207,10.13616943359375,7.628637313842773,8.366081237792969,8.489861488342285,8.71829605102539,8.605043411254883,8.4739351272583
it,0,0,0,0,0,0,0,0,0,0,0,0,6.789651393890381,0,4.843374252319336,5.273380279541016,0,0,0,0
to,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.483747482299805,5.806493759155273
