,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,22.05952262878418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woman,3.539508581161499,4.79367208480835,6.644376754760742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog,3.476350784301758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,3.1181087493896484,5.136014938354492,7.59534215927124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
person,3.1114938259124756,0,6.355365753173828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,9.349980354309082,0,0,0,9.816030502319336,0,0,0,11.026379585266113,0,0,0,4.989246845245361,5.492440700531006,0,0,0,0,0
two,0,6.787067413330078,0,0,0,5.999757289886475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,0,6.467265605926514,0,0,0,5.434798717498779,0,0,0,8.858120918273926,0,0,0,4.295979976654053,5.380152225494385,0,5.209118366241455,5.595734596252441,5.497950553894043,5.860366344451904
an,0,5.726512908935547,0,0,0,7.06052303314209,0,0,0,5.641684055328369,0,0,0,0,0,0,0,0,0,0
there,2.744746685028076,5.581378936767578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
young,2.8535120487213135,0,6.432265281677246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group,0,0,5.835849285125732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,8.503952980041504,0,0,0,0,0,0,0,0,0,0,0,5.291110038757324,0,0,0,0
in,3.048110008239746,0,0,7.942229747772217,0,0,0,0,9.674814224243164,0,0,6.563194274902344,5.042234420776367,4.3570170402526855,5.08774471282959,6.598730564117432,5.004973411560059,5.982786655426025,6.215493679046631,5.159049034118652
with,0,0,0,7.736578464508057,0,0,0,0,8.143933296203613,0,0,8.287080764770508,5.506240367889404,0,0,4.662088394165039,0,0,0,0
and,0,0,0,7.569536209106445,0,0,0,0,8.844295501708984,0,0,6.350253582000732,5.289231777191162,0,5.4438796043396,4.99092435836792,0,4.349542140960693,5.006603240966797,5.094374179840088
holding,0,0,0,7.555130958557129,8.561859130859375,0,0,0,0,0,0,0,4.833614826202393,0,0,0,0,0,0,0
sitting,0,0,0,6.893773078918457,7.978325843811035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
standing,0,0,0,6.846934795379639,7.9122209548950195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cutting,0,0,0,0,7.689511299133301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doing,0,0,0,0,7.611915588378906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up,0,0,0,0,0,8.008050918579102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
his,0,0,0,0,0,7.921464920043945,0,0,0,7.976341247558594,0,0,0,4.935981750488281,0,0,4.15175724029541,0,0,0
onto,0,0,0,0,0,6.175718307495117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tennis,0,0,0,0,0,0,7.387197971343994,0,0,0,10.487442016601562,0,0,0,0,0,0,0,0,0
