,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,22.297822952270508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
missiles,3.6658718585968018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
black,3.5908472537994385,4.701919078826904,6.335827827453613,0,7.149904251098633,7.364269733428955,0,5.519895076751709,0,0,0,0,0,0,0,0,0,0,0,0
group,3.448277473449707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greek,3.328707218170166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,9.373126029968262,0,0,9.931163787841797,0,0,8.256216049194336,0,0,10.293967247009277,5.145280361175537,10.488968849182129,0,0,5.215151309967041,4.887382984161377,4.260836124420166,4.5882887840271,0
the,0,6.8134026527404785,0,0,7.1203718185424805,0,0,0,0,0,9.528697967529297,0,7.490926265716553,0,0,0,4.319955825805664,4.462867736816406,4.879891872406006,5.148658275604248
two,0,6.481734752655029,0,0,0,0,0,0,0,0,0,0,6.1637372970581055,0,0,0,0,0,0,0
an,0,6.225663661956787,0,0,5.968363285064697,0,0,0,0,0,7.155401229858398,0,7.522418022155762,0,0,0,0,0,0,0
there,0,5.725923538208008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,4.185956954956055,6.988061904907227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
white,0,0,6.292115688323975,0,7.433138370513916,8.019755363464355,0,6.268618583679199,0,0,0,0,0,5.855978012084961,0,0,0,0,0,0
woman,0,0,6.061034202575684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,0,0,6.036083698272705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,0,0,0,7.781554698944092,0,0,5.470237731933594,0,7.3758673667907715,10.804109573364258,0,3.8508141040802,0,0,5.878079414367676,5.21050500869751,5.243491172790527,3.5957186222076416,5.297365665435791,5.624290943145752
sitting,0,0,0,7.713284492492676,0,0,6.1752142906188965,0,7.3885369300842285,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,7.6537370681762695,0,0,7.303670406341553,0,7.3793535232543945,0,0,0,0,0,0,0,0,0,0,4.359647274017334
standing,0,0,0,7.4957966804504395,0,0,7.093705177307129,0,8.488614082336426,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,7.126860618591309,0,0,6.049325466156006,0,7.051535606384277,8.001462936401367,0,5.35921049118042,0,0,6.390493392944336,5.377493858337402,4.595565319061279,0,0,0
glasses,0,0,0,0,6.625020980834961,0,0,5.944966793060303,0,0,0,0,0,0,0,0,0,0,4.651622295379639,0
suit,0,0,0,0,5.317066669464111,8.667129516601562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kitchen,0,0,0,0,0,7.470771789550781,0,0,0,0,4.879842281341553,0,0,0,0,0,0,0,0,0
hat,0,0,0,0,0,6.883363723754883,0,6.177097797393799,0,0,0,0,0,0,0,0,0,0,0,0
and,0,0,0,7.097721099853516,0,0,8.112040519714355,0,0,0,0,0,0,0,5.801126956939697,6.328305244445801,4.923383712768555,3.567992687225342,5.145072937011719,5.6737236976623535
stands,0,0,0,0,0,0,7.2459516525268555,0,6.863202095031738,0,0,0,0,0,0,0,0,0,0,0
holding,0,0,0,6.761634826660156,0,0,6.2728047370910645,0,7.144428253173828,0,0,0,0,0,5.441065788269043,0,0,0,0,0
tie,0,0,0,0,0,5.98489236831665,0,8.49898624420166,0,0,0,0,0,0,0,0,0,0,0,0
next,0,0,0,0,0,0,0,0,0,9.890401840209961,0,0,0,0,0,0,0,0,0,0
by,0,0,0,0,0,0,0,0,0,9.657864570617676,0,0,0,0,0,0,0,0,0,0
on,0,0,0,6.2408881187438965,0,0,5.5244669914245605,0,6.943610191345215,8.93196964263916,0,0,0,0,5.30948543548584,4.945756912231445,0,0,5.322818279266357,4.195115089416504
near,0,0,0,0,0,0,0,0,0,8.66491985321045,0,0,0,0,0,0,0,0,0,0
front,0,0,0,0,6.015500545501709,0,0,0,0,0,11.162225723266602,0,0,0,0,0,0,0,0,0
his,0,0,0,0,5.139368057250977,0,0,4.922689914703369,0,0,6.093775272369385,0,5.917802810668945,0,0,0,4.122457981109619,3.8278439044952393,0,0
of,0,0,0,0,0,0,0,0,0,0,0,13.614089012145996,0,0,0,0,4.010327339172363,0,0,4.03493070602417
.,0,0,0,0,0,0,0,0,0,0,0,5.617386341094971,0,0,10.041722297668457,6.528859615325928,7.807734489440918,5.752725601196289,0,7.294979095458984
view,3.1528446674346924,0,0,0,0,0,0,0,0,0,0,4.853879928588867,0,0,0,0,0,0,0,0
tv,0,0,0,0,0,0,0,0,0,0,0,0,0,6.903497219085693,0,0,0,0,0,0
