,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,24.992456436157227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'',4.971220016479492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corner,4.731723785400391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prohibiting,4.714999675750732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umpire,4.082447528839111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,10.882845878601074,0,0,10.85200023651123,0,0,7.823403835296631,0,0,7.866047382354736,10.84793758392334,0,0,5.553836822509766,5.091168403625488,0,5.679600238800049,5.892174243927002,0
two,0,8.046065330505371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,0,7.960083961486816,0,0,7.959015369415283,0,0,0,0,0,0,7.436566352844238,0,0,0,0,0,0,0,0
man,0,7.588539123535156,10.841182708740234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
an,0,7.079009532928467,0,0,7.962634086608887,0,0,0,0,0,0,7.728942394256592,0,0,0,0,0,0,0,0
woman,0,0,10.231318473815918,0,0,0,0,0,0,0,0,0,6.629479885101318,0,0,0,0,0,0,0
person,0,0,9.222225189208984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
young,0,0,8.490877151489258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
girl,0,0,7.954668045043945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,0,0,0,8.919816017150879,0,0,0,0,0,10.726055145263672,0,0,0,7.2777791023254395,0,4.833168029785156,5.79523229598999,5.469383239746094,0,5.3252363204956055
with,0,0,0,8.903443336486816,0,0,0,0,0,0,7.375310897827148,0,0,8.541600227355957,5.7003583908081055,0,6.194751739501953,0,5.809131622314453,0
is,0,0,0,8.77093505859375,0,0,7.992804527282715,0,7.5681843757629395,0,0,0,0,0,0,0,0,0,0,0
standing,0,0,0,8.606124877929688,0,0,8.133679389953613,0,8.843730926513672,0,0,0,0,0,0,0,0,0,0,0
wearing,0,0,0,8.29686164855957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
black,0,0,0,0,8.260710716247559,8.947129249572754,0,7.307876110076904,0,0,0,0,0,0,0,0,0,0,0,0
glasses,0,0,0,0,8.008930206298828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suit,0,0,0,0,0,10.484312057495117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
red,0,0,0,0,0,8.119379997253418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
blue,0,0,0,0,0,8.075693130493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
car,0,0,0,0,0,7.817780017852783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
and,0,0,0,0,0,0,9.243658065795898,0,0,0,0,0,0,0,5.870959758758545,0,6.938884735107422,0,6.6628737449646,5.3036112785339355
stands,0,0,0,0,0,0,7.239803791046143,0,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,0,0,0,7.20371675491333,0,7.48651123046875,0,0,0,0,0,0,0,0,0,0,0
tie,0,0,0,0,0,0,0,9.390612602233887,0,0,0,0,0,0,0,0,0,0,0,0
sunglasses,0,0,0,0,0,0,0,7.640265464782715,0,0,0,0,0,0,0,0,0,0,0,0
hat,0,0,0,0,0,0,0,7.295219421386719,0,0,0,0,0,0,0,0,0,0,0,0
walking,0,0,0,0,0,0,0,0,7.562824726104736,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,0,0,0,0,7.22205114364624,10.705604553222656,7.079955577850342,0,0,7.556073188781738,0,4.350871562957764,0,5.529019832611084,0,5.5953688621521
next,0,0,0,0,0,0,0,0,0,10.874083518981934,0,0,0,0,0,0,0,0,0,0
by,0,0,0,0,0,0,0,0,0,9.742561340332031,6.81365442276001,0,0,0,0,0,0,0,0,0
outside,0,0,0,0,0,0,0,0,0,9.672782897949219,0,0,0,0,0,0,0,0,0,0
to,0,0,0,0,0,0,0,0,0,0,15.961518287658691,0,0,0,0,0,0,0,0,0
another,0,0,0,0,0,0,0,0,0,0,0,7.617410659790039,0,0,0,0,0,0,0,0
some,0,0,0,0,0,0,0,0,0,0,0,6.888670921325684,0,0,0,0,0,0,0,0
building,0,0,0,0,0,0,0,0,0,0,0,0,7.727416038513184,0,0,0,0,0,0,0
bicycle,0,0,0,0,0,0,0,0,0,0,0,0,6.936858177185059,0,0,0,0,0,0,0
wall,0,0,0,0,0,0,0,0,0,0,0,0,6.850929260253906,0,0,0,0,0,0,0
street,0,0,0,0,0,0,0,0,0,0,0,0,6.346527576446533,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,0,0,11.510767936706543,7.861523628234863,8.47258472442627,8.563328742980957,9.161251068115234,8.200789451599121,8.968106269836426
<end>,0,0,0,0,0,0,0,0,0,0,0,0,0,9.881793975830078,17.57823944091797,7.911777973175049,18.550386428833008,8.98205280303955,18.16766357421875,9.0176420211792
