,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,23.034788131713867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
two,5.183000564575195,7.055964469909668,0,0,0,0,0,0,0,6.3030524253845215,0,0,0,0,0,0,0,0,0,0
large,4.202492713928223,0,7.022794723510742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adult,4.134179592132568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,4.071870803833008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,10.105034828186035,0,0,0,0,10.694604873657227,0,0,9.56562328338623,0,0,0,0,0,0,0,0,0,0
the,0,7.406735420227051,0,0,0,0,10.134611129760742,0,0,6.272618770599365,0,0,0,0,0,5.08660888671875,0,5.102181434631348,4.602987289428711,4.553478717803955
an,0,7.120447158813477,0,0,0,0,7.019144535064697,0,0,5.707971572875977,0,0,0,0,0,0,0,0,0,0
there,0,5.760129451751709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,0,5.0041728019714355,8.571470260620117,0,0,0,0,0,0,0,6.902453422546387,0,0,0,0,0,0,0,0,0
dog,0,4.5100274085998535,7.7343854904174805,0,0,0,0,0,0,0,0,6.972506523132324,0,0,0,0,0,0,0,0
close,3.7054226398468018,0,7.298091888427734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brown,0,0,6.943916320800781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,9.396717071533203,0,0,0,0,0,0,0,0,0,0,5.538148403167725,0,4.740901947021484,0,6.005733013153076,5.255120754241943
sitting,0,0,0,8.567387580871582,10.360645294189453,0,0,0,0,0,0,0,0,0,4.549978256225586,0,0,0,0,0
laying,0,0,0,8.27573299407959,10.38847541809082,0,0,0,0,0,0,0,5.223846435546875,4.940881252288818,0,0,0,0,0,0
that,0,0,0,8.212502479553223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
standing,0,0,0,8.106588363647461,8.670004844665527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
looking,0,0,0,7.109372615814209,8.938508033752441,0,0,0,6.839162349700928,0,0,0,0,0,0,0,0,0,0,0
sleeping,0,0,0,0,8.16646957397461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,6.857443809509277,7.141577243804932,11.098801612854004,0,0,0,0,0,0,8.039131164550781,5.201083183288574,6.6380181312561035,5.608011722564697,5.727740287780762,0,4.976932525634766,4.668374061584473
down,0,0,0,0,0,10.39586067199707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,0,0,0,0,0,9.369874000549316,0,0,7.15967321395874,0,0,0,6.913424015045166,4.672640800476074,6.292232990264893,4.837667465209961,5.121128082275391,0,5.184812545776367,4.244809627532959
next,0,0,0,0,0,8.626768112182617,0,0,8.200074195861816,0,0,0,5.519942760467529,0,0,0,0,0,0,0
inside,0,0,0,0,0,8.044817924499512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0,9.912286758422852,0,0,0,0,0,0,0,0,0,0,0,0,0
its,0,0,0,0,0,0,7.92479944229126,0,0,7.29231595993042,0,0,0,0,5.3521952629089355,6.052613735198975,4.727327823638916,0,5.28023099899292,5.10093879699707
some,0,4.778578281402588,0,0,0,0,7.163044452667236,0,0,6.027434825897217,0,0,0,0,0,0,0,0,0,0
bed,0,0,0,0,0,0,0,8.084611892700195,0,0,0,0,0,0,0,0,0,0,0,0
couch,0,0,0,0,0,0,0,7.518855571746826,0,0,0,0,0,0,0,0,0,0,0,0
pillow,0,0,0,0,0,0,0,7.387601852416992,0,0,7.8909454345703125,0,0,0,0,0,0,0,0,0
white,0,0,6.168323516845703,0,0,0,0,6.827618598937988,0,5.6876139640808105,0,0,0,0,0,0,0,0,0,0
blanket,0,0,0,0,0,0,0,6.702175140380859,0,0,7.652551651000977,0,0,0,0,0,0,0,0,0
with,0,0,0,7.276723861694336,0,7.245646953582764,0,0,9.311367988586426,0,0,0,0,3.910022020339966,0,0,0,0,0,0
and,0,0,0,6.978595733642578,0,0,0,0,7.116142749786377,0,0,0,6.2384934425354,4.758096694946289,5.214855670928955,0,5.176873683929443,4.470850944519043,5.313714504241943,5.038311004638672
cushion,0,0,0,0,0,0,0,0,6.996906757354736,0,0,0,0,0,0,0,0,0,0,0
pillows,0,0,0,0,0,0,0,0,0,6.993969440460205,0,0,0,0,0,0,0,0,0,0
stuffed,0,0,0,0,0,0,0,0,0,0,8.05918025970459,6.116797924041748,0,0,0,0,0,0,0,0
laptop,0,0,0,0,0,0,0,6.122342586517334,0,0,7.874587059020996,0,0,0,0,0,0,0,0,0
remote,0,0,0,0,0,0,0,0,0,0,7.527268886566162,0,0,0,0,0,0,0,0,0
animal,0,0,0,0,0,0,0,0,0,0,0,10.441726684570312,0,0,0,0,0,0,0,0
toy,0,0,0,0,0,0,0,0,0,0,0,8.727946281433105,6.972928524017334,0,0,0,0,0,0,0
teddy,0,0,6.176980495452881,0,0,0,0,0,0,0,6.913476943969727,8.436590194702148,0,0,0,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,0,0,8.38125228881836,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,0,10.064942359924316,6.544476509094238,7.05408239364624,6.965003967285156,7.899754047393799,6.154600620269775,6.587767601013184,6.248350620269775
<end>,0,0,0,0,0,0,0,0,0,0,0,0,9.484113693237305,15.159010887145996,7.6803717613220215,6.976725101470947,7.5307416915893555,14.774197578430176,8.140859603881836,6.846443176269531
it,0,0,0,0,0,0,5.482001781463623,0,0,6.052952289581299,0,0,0,4.555624961853027,0,5.938891887664795,5.046638488769531,5.787024974822998,5.888792037963867,5.398719787597656
his,0,0,0,0,0,0,5.815034866333008,0,0,0,0,0,0,4.198996067047119,0,5.008066177368164,4.649417877197266,6.009396553039551,0,0
