,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,19.01875114440918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
two,6.435676574707031,8.553277015686035,0,0,0,0,0,0,0,0,0,5.737358570098877,0,0,0,0,0,0,0,0
people,5.0475053787231445,6.279461860656738,0,0,9.468347549438477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,4.986678123474121,7.4417948722839355,0,0,0,0,0,0,10.901754379272461,0,0,0,0,0,0,4.265683650970459,4.927950382232666,4.104125499725342,5.941476345062256,4.961433410644531
there,4.801941394805908,6.509132385253906,0,0,0,0,0,0,0,0,0,0,0,0,3.7403955459594727,0,0,0,5.779066562652588,0
a,4.122633934020996,10.023608207702637,0,0,0,0,0,0,11.174885749816895,0,0,9.01128101348877,0,0,4.04140043258667,0,0,0,4.741823196411133,4.299359321594238
three,4.257403373718262,7.766546726226807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
an,0,7.293724060058594,0,0,0,0,0,0,7.996618747711182,0,0,6.2510528564453125,0,0,0,0,0,0,0,0
group,0,0,10.074856758117676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couple,0,0,9.226373672485352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,0,8.931578636169434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
herd,0,0,7.943365573883057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woman,0,0,7.860189437866211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,0,0,0,14.2634859085083,0,0,0,0,0,0,7.8294548988342285,0,0,0,0,0,0,0,0,0
photo,0,0,0,6.528746604919434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
picture,0,0,0,5.918764591217041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,0,0,0,5.265529632568359,0,8.29311466217041,8.111437797546387,10.596540451049805,0,0,0,0,0,7.406670093536377,5.405754089355469,5.877560138702393,4.7574143409729,5.2446441650390625,0,5.500965118408203
standing,0,0,0,5.20936393737793,0,8.560966491699219,8.92715072631836,0,0,0,0,0,0,0,3.7720439434051514,4.410555362701416,0,0,0,0
men,0,0,0,0,8.889922142028809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
young,0,0,7.674023151397705,0,8.636487007141113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elephants,0,0,0,0,8.225659370422363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horses,0,0,0,0,7.827406883239746,0,0,0,0,0,0,5.903357982635498,0,0,0,0,0,0,0,0
are,0,0,0,0,0,8.66573429107666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
playing,0,0,0,0,0,8.344772338867188,8.832679748535156,0,0,0,7.502887725830078,0,0,0,0,0,0,0,0,0
riding,0,0,0,0,0,8.11170768737793,8.184835433959961,0,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,0,0,7.435269355773926,8.043586730957031,0,0,0,0,0,0,0,0,0,0,0,0,0
around,0,0,0,0,0,0,0,9.76284408569336,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,0,7.369332313537598,7.615288734436035,9.144492149353027,0,0,0,0,0,5.7103590965271,0,3.918835401535034,3.9038546085357666,4.842062473297119,0,0
together,0,0,0,0,0,0,0,8.968999862670898,0,0,0,0,0,0,0,0,0,0,0,0
near,0,0,0,0,0,0,0,8.688802719116211,0,0,6.5119218826293945,0,0,0,0,0,0,0,0,0
front,0,0,0,0,0,0,0,0,8.137667655944824,0,0,0,0,0,0,0,0,0,0,0
some,4.352112293243408,6.660423755645752,0,0,0,0,0,0,6.66335391998291,0,0,6.413196086883545,0,0,0,0,0,0,0,0
field,0,0,0,0,0,0,0,0,0,11.93358325958252,0,0,0,0,0,0,0,0,0,0
park,0,0,0,0,0,0,0,0,0,9.008984565734863,0,0,0,0,0,0,0,0,0,0
grassy,0,0,0,0,0,0,0,0,5.171110153198242,8.990711212158203,0,0,0,0,0,0,0,0,0,0
grass,0,0,0,0,0,0,0,0,6.071274280548096,7.996661186218262,0,0,0,0,0,0,0,0,0,0
large,0,0,7.483118057250977,0,0,0,0,0,0,7.477598667144775,0,0,6.531192779541016,0,0,0,0,0,0,0
with,0,0,0,0,0,7.354841232299805,0,7.987802982330322,0,0,9.702814102172852,0,0,4.344109058380127,4.161492824554443,0,0,3.862863779067993,0,0
.,0,0,0,0,0,0,0,0,0,0,8.893373489379883,0,0,10.902084350585938,7.182380199432373,7.1096391677856445,6.390044212341309,8.269635200500488,5.9467902183532715,6.648552417755127
<end>,0,0,0,0,0,0,0,0,0,0,8.639777183532715,0,0,9.816691398620605,16.42032814025879,7.908674716949463,6.529813289642334,7.977105617523193,14.916534423828125,8.604928970336914
kites,0,0,0,0,0,0,0,0,0,0,0,6.603769779205322,0,0,0,0,0,0,0,0
sheep,0,0,0,0,0,0,0,0,0,0,0,6.29835844039917,6.6284589767456055,0,0,0,0,0,0,0
frisbee,0,0,0,0,0,0,0,0,0,0,0,0,9.146283149719238,0,0,0,0,0,0,0
kite,0,0,0,0,0,0,0,0,0,0,0,0,8.070382118225098,0,0,0,0,0,0,0
dog,0,0,0,0,0,0,0,0,0,0,0,0,7.444852352142334,0,0,0,0,0,0,0
horse,0,0,7.807125091552734,0,0,0,0,0,0,0,0,0,7.285200595855713,0,0,0,0,0,0,0
