,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,25.675689697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umpire,4.874780178070068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mirror,4.5702223777771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
its,4.332566261291504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gray,3.9156978130340576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,11.239786148071289,0,0,11.658546447753906,0,0,11.64794635772705,7.305182933807373,13.250126838684082,0,0,0,5.396998882293701,6.284434795379639,6.373213768005371,6.446096420288086,6.438706874847412,6.100893974304199,0
the,0,8.6156005859375,0,0,0,0,0,10.101771354675293,0,8.67403793334961,0,0,0,0,0,4.948160648345947,4.574065685272217,5.641321182250977,0,0
two,0,8.35904312133789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,7.998443603515625,11.513474464416504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
there,0,7.567119598388672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
young,0,0,10.0748872756958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboarder,0,0,10.023396492004395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boy,0,0,9.859660148620605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
person,0,0,9.6642427444458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riding,0,0,0,9.988584518432617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,8.946914672851562,0,0,0,0,0,0,0,0,0,0,0,5.145837783813477,0,6.608055591583252,5.212406158447266,5.140880584716797
on,0,0,0,8.834004402160645,9.704959869384766,0,10.326040267944336,0,6.8701982498168945,0,0,0,0,5.122983932495117,4.696397304534912,0,4.8321428298950195,0,5.084996700286865,5.081771373748779
in,0,0,0,8.805997848510742,0,0,8.773784637451172,0,6.975325107574463,0,0,0,6.612322807312012,0,4.8116044998168945,0,0,0,0,5.39468240737915
doing,0,0,0,8.669781684875488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0,0,0,0,9.842533111572266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
his,0,0,0,0,9.345355033874512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
down,0,0,0,0,8.56502628326416,0,10.186592102050781,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboard,0,0,0,0,0,14.354012489318848,0,0,0,0,9.379191398620605,0,0,0,0,0,0,0,0,0
skate,0,0,0,0,0,12.086565971374512,0,0,0,0,9.840664863586426,0,0,0,0,0,0,0,0,0
snowboard,0,0,0,0,0,9.3128080368042,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bike,0,0,0,0,0,8.290325164794922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
board,0,0,0,0,0,7.949687957763672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up,0,0,0,0,0,0,9.941954612731934,0,0,0,0,0,0,0,0,0,0,0,0,0
while,0,0,0,0,0,0,9.154666900634766,0,0,0,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0,0,11.860544204711914,0,0,0,0,0,5.728753089904785,0,0,0,0,0,0
cement,0,0,0,0,0,0,0,7.722439289093018,0,8.673849105834961,10.988770484924316,0,0,0,0,0,0,0,0,0
an,0,0,0,0,0,0,0,7.632580280303955,0,8.184082984924316,0,0,0,0,0,0,0,0,0,0
of,0,0,0,0,0,0,0,0,16.107059478759766,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,0,0,0,0,0,7.572991371154785,0,0,0,6.979913711547852,0,0,0,0,0,0,0
steps,0,0,0,0,0,0,0,0,0,8.207103729248047,0,0,0,0,0,0,0,0,0,0
ramp,0,0,0,0,0,0,0,0,0,0,9.59985637664795,8.231056213378906,0,0,0,0,0,0,0,0
rail,0,0,0,0,0,0,0,0,0,0,8.932979583740234,7.395883083343506,0,0,0,0,0,0,0,0
block,0,0,0,0,0,0,0,0,0,0,0,9.466464042663574,0,0,0,0,0,0,0,0
wall,0,0,0,0,0,0,0,0,0,0,0,8.728365898132324,0,0,0,0,0,0,0,0
bench,0,0,0,0,0,0,0,0,0,0,0,8.463445663452148,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,0,11.776453971862793,7.983587265014648,8.297425270080566,7.555023193359375,7.639442443847656,6.278590202331543,6.055316925048828,6.091043472290039
<end>,0,0,0,0,0,0,0,0,0,0,0,0,8.958632469177246,16.283052444458008,7.511214256286621,16.81113624572754,7.477875232696533,15.920985221862793,6.477221965789795,6.304615020751953
near,0,0,0,0,0,0,0,0,0,0,0,0,6.371109485626221,0,0,0,0,0,0,0
