,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,22.42106056213379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dog,2.9093117713928223,0,5.817992210388184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,2.683715581893921,0,5.728005409240723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,2.6131229400634766,0,0,7.766214847564697,0,0,0,0,9.828583717346191,0,0,6.118473529815674,5.126084804534912,6.794341087341309,4.000732421875,5.4571213722229,5.5041046142578125,5.302147388458252,5.5091776847839355,6.497416019439697
with,2.6126604080200195,0,0,7.592076778411865,0,0,0,0,8.243281364440918,0,0,0,0,5.874361515045166,0,0,0,0,0,0
a,0,9.45751953125,0,0,0,10.066378593444824,0,0,0,8.838703155517578,0,0,7.043747425079346,0,4.83724308013916,0,0,0,0,0
the,0,6.599705219268799,0,0,0,5.8310980796813965,0,0,0,8.161290168762207,0,0,5.99328088760376,0,4.956017017364502,4.821117877960205,5.356659889221191,5.922794818878174,5.931199550628662,0
two,0,6.374073028564453,0,0,0,5.901246070861816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
there,2.539677143096924,5.966073513031006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
an,0,5.937704086303711,0,0,0,7.298070430755615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,4.540238857269287,6.8200459480285645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
white,0,0,6.2132673263549805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,0,0,5.919461727142334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plate,0,0,5.847751140594482,0,0,0,6.290509223937988,0,0,0,0,0,0,0,0,0,0,0,0,0
person,2.3818202018737793,0,5.8238654136657715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,2.4474689960479736,0,0,8.454367637634277,0,0,0,0,0,0,0,0,0,5.3232526779174805,0,0,0,0,0,0
holding,0,0,0,7.786287784576416,8.574474334716797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wearing,0,0,0,7.189362049102783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
playing,0,0,0,0,7.988826274871826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
standing,0,0,0,6.764836311340332,7.723592758178711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,6.428683280944824,7.4181742668151855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swinging,0,0,0,0,7.313537120819092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up,0,0,0,0,0,8.077640533447266,0,0,6.808032989501953,0,0,0,0,0,0,0,0,0,0,0
his,0,0,0,0,0,7.631473541259766,0,0,0,10.626142501831055,0,0,0,0,5.241824626922607,4.342446327209473,4.8653693199157715,5.578641414642334,0,0
onto,0,0,0,0,0,6.4808502197265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tennis,0,0,0,0,0,0,8.619449615478516,5.489264965057373,0,0,0,0,0,0,0,0,0,0,0,0
baseball,0,0,0,0,0,0,7.782253265380859,0,0,0,0,0,0,0,0,0,0,0,0,0
frisbee,0,0,0,0,0,0,7.0733489990234375,0,0,0,0,0,0,0,0,0,0,0,0,0
banana,0,0,0,0,0,0,6.915397644042969,0,0,0,0,0,0,0,0,0,0,0,0,0
toothbrush,0,0,0,0,0,0,6.424624443054199,0,0,0,0,0,0,0,0,0,0,0,0,0
racket,0,0,0,0,0,0,6.238099098205566,13.997598648071289,0,0,0,0,0,0,0,0,0,0,0,0
rackett,0,0,0,0,0,0,0,10.624883651733398,0,0,0,0,0,0,0,0,0,0,0,0
racquet,0,0,0,0,0,0,0,10.400248527526855,0,0,0,0,0,0,0,0,0,0,0,0
ball,0,0,0,0,0,0,0,10.067288398742676,0,0,0,0,0,0,0,0,0,0,0,0
shoe,0,0,0,0,0,0,0,6.545211315155029,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,0,5.262587547302246,0,0,9.753129959106445,0,0,6.5425124168396,5.979366779327393,6.775723934173584,0,5.406249523162842,5.4987969398498535,5.371777534484863,0,4.82574987411499
and,0,0,0,6.951566219329834,0,0,0,0,8.682594299316406,0,0,7.780738353729248,5.428034782409668,5.780590057373047,0,0,0,0,5.255154132843018,4.892130374908447
near,0,0,0,0,0,0,0,0,8.115495681762695,0,0,0,0,0,0,0,0,0,0,0
front,0,0,0,0,0,0,0,0,0,9.329472541809082,0,0,0,0,0,0,0,0,0,0
their,0,0,0,0,0,0,0,0,0,8.156286239624023,0,0,0,0,0,0,0,0,0,0
hand,0,0,0,0,0,0,0,0,0,7.7326555252075195,12.8186616897583,0,0,0,0,0,0,0,0,0
hands,0,0,0,0,0,0,0,0,0,0,11.172119140625,0,0,0,0,0,0,0,0,0
right,0,0,0,0,0,0,0,0,0,0,10.149791717529297,0,0,0,0,0,0,0,0,0
mouth,0,0,0,0,0,0,0,0,0,0,8.939309120178223,0,0,0,0,0,0,0,0,0
arms,0,0,0,0,0,0,0,0,0,0,8.599555015563965,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,11.032382011413574,7.56314754486084,9.188871383666992,6.790136814117432,8.03732967376709,8.406808853149414,8.450950622558594,7.066623210906982,8.56312084197998
<end>,0,0,0,0,0,0,0,0,0,0,0,10.216790199279785,17.19473648071289,10.421987533569336,8.263541221618652,8.754312515258789,8.602813720703125,8.326981544494629,16.147676467895508,9.579075813293457
while,0,0,0,0,0,0,0,0,7.85816764831543,0,0,7.230579853057861,4.273597717285156,0,0,0,0,0,4.326294898986816,0
out,0,0,0,0,0,5.78190279006958,0,0,0,0,0,0,0,4.6100664138793945,0,5.063980579376221,5.114477634429932,4.746530532836914,0,4.747346878051758
'',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2030839920043945,0
",",2.2765393257141113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5000176429748535,4.627774238586426,0,5.005626201629639
