,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,26.772228240966797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
email,6.053159236907959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azure,5.278252601623535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankles,5.239287853240967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
airshow,5.178506374359131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,10.212132453918457,0,0,11.364883422851562,0,0,11.94058609008789,0,0,4.034705638885498,3.6464035511016846,5.405121326446533,0,0,0,4.9809041023254395,0,0,0
two,0,7.461948394775391,0,0,5.523674011230469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,0,7.334709644317627,0,0,7.881138324737549,0,0,11.512292861938477,0,0,0,0,4.2692108154296875,3.720611095428467,3.5582900047302246,0,4.704346656799316,3.998157501220703,4.007257461547852,3.634554386138916
an,0,6.234497547149658,0,0,6.903360366821289,0,0,7.759834289550781,0,0,0,0,0,0,0,0,0,0,0,0
three,0,6.096612930297852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,5.467431545257568,8.990215301513672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
person,0,0,8.027566909790039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woman,0,0,7.495438575744629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
young,0,0,7.363717079162598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
group,0,0,6.71519136428833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riding,0,0,0,8.815675735473633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,8.19416332244873,0,0,0,0,0,0,0,3.820805311203003,0,4.767145156860352,3.2056925296783447,3.799091339111328,0,4.553452491760254,3.055964708328247,0
in,0,0,0,8.06629467010498,6.824556827545166,0,8.128618240356445,5.2374982833862305,0,7.791397571563721,5.000102519989014,5.491057872772217,5.337172985076904,5.89986515045166,4.543144702911377,4.824306011199951,4.6577839851379395,5.419939994812012,4.184001445770264,4.051515579223633
on,0,0,0,7.703620433807373,9.310966491699219,0,9.788578987121582,5.770060062408447,0,6.095943450927734,4.814078330993652,4.5707621574401855,5.183565139770508,4.500053882598877,3.9864463806152344,4.702881336212158,4.245676040649414,4.251413345336914,4.073650360107422,4.288467884063721
standing,0,0,0,7.605602741241455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skis,0,0,0,0,10.325039863586426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
his,0,0,0,0,8.332199096679688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skateboard,0,0,0,0,0,10.560382843017578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snowboard,0,0,0,0,0,9.64234447479248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skate,0,0,0,0,0,9.082744598388672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
horse,0,0,0,0,0,8.573309898376465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snow,0,0,0,0,0,8.331185340881348,0,0,6.882181167602539,0,0,0,0,0,0,0,0,0,0,0
down,0,0,0,0,7.799821376800537,0,10.392417907714844,0,0,0,0,0,0,0,0,0,0,0,0,0
up,0,0,0,0,6.511650562286377,0,9.465658187866211,0,0,0,0,0,0,0,0,0,0,0,2.9223508834838867,0
into,0,0,0,0,0,0,8.796928405761719,5.76095724105835,0,0,0,0,0,0,0,0,0,0,0,0
across,0,0,0,0,0,0,8.363896369934082,0,0,0,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0,0,6.269822597503662,0,0,0,0,0,0,0,0,0,0,0,0
some,0,5.562862396240234,0,0,0,0,0,5.920229911804199,0,0,0,0,0,0,0,0,0,0,0,0
street,0,0,0,0,0,0,0,0,9.20091724395752,0,0,0,0,0,0,0,0,0,0,0
ramp,0,0,0,0,0,0,0,0,9.149392127990723,0,0,0,0,0,0,0,0,0,0,0
cement,0,0,0,0,0,0,0,5.693055152893066,8.364042282104492,0,0,0,0,0,0,0,0,0,0,0
dirt,0,0,0,0,0,0,0,0,8.254000663757324,0,0,0,0,0,0,0,0,0,0,0
road,0,0,0,0,0,0,0,0,7.985263824462891,0,0,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,9.671563148498535,6.398533344268799,7.38190221786499,6.634376525878906,7.511653423309326,6.624906539916992,8.080804824829102,6.312612533569336,7.085344314575195,6.3267822265625,6.987677097320557
next,0,0,0,0,0,0,0,0,0,7.611166477203369,4.917663097381592,0,0,0,0,0,0,0,0,0
with,0,0,0,7.051590919494629,0,0,7.8125176429748535,0,0,7.500454902648926,5.378612995147705,4.450692653656006,5.227046966552734,4.430588245391846,3.4000210762023926,3.7909109592437744,0,0,0,0
near,0,0,0,0,0,0,0,0,0,7.390989303588867,4.989325046539307,0,0,0,0,0,0,0,0,0
<end>,0,0,0,0,0,0,0,0,0,7.26744270324707,14.702109336853027,7.018521785736084,16.6171817779541,8.447663307189941,6.85747766494751,8.032760620117188,15.483403205871582,8.452736854553223,6.923884391784668,7.225057601928711
and,0,0,0,6.762736797332764,0,0,0,0,0,0,4.47046422958374,4.766892910003662,5.360301971435547,5.34166955947876,4.217289447784424,5.141595363616943,5.575783729553223,5.824804782867432,5.240498065948486,5.603179454803467
<unk>,0,0,0,0,0,0,0,0,0,0,0,0,5.332942008972168,0,4.9926438331604,4.714860439300537,5.666152477264404,3.6251676082611084,4.2084479331970215,4.104224681854248
