,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,19.73323631286621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,5.15809440612793,10.002216339111328,0,0,0,10.366640090942383,0,0,0,0,8.314203262329102,0,0,0,0,0,0,0,0,0
there,4.606557369232178,6.727872371673584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,4.301400661468506,7.335000038146973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
two,4.2750444412231445,6.394705295562744,0,0,0,7.253221035003662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
some,0,6.422926425933838,0,0,0,8.349863052368164,0,0,0,0,8.068821907043457,0,0,0,0,0,0,0,0,0
close,0,0,9.41397762298584,7.145893096923828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plate,0,0,9.203084945678711,0,0,0,10.87968921661377,0,0,0,0,0,0,0,0,0,0,0,0,0
large,0,0,7.638749122619629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
variety,0,0,7.364937782287598,0,0,0,7.350248336791992,0,0,0,0,0,0,0,0,0,0,0,0,0
pile,0,0,7.352506160736084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
up,0,0,0,13.876199722290039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shot,0,0,0,8.797598838806152,6.310338973999023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,0,0,0,7.8752055168151855,12.233858108520508,0,0,14.062847137451172,0,0,0,0,0,0,0,0,0,0,0,0
to,0,0,0,6.877902030944824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
image,0,0,0,0,8.36962604522705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
picture,0,0,0,0,8.15932846069336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
view,0,0,0,0,6.775736331939697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
many,0,0,0,0,0,7.868287086486816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
food,0,0,0,0,0,7.528900623321533,0,0,12.554370880126953,0,0,0,0,0,0,0,0,0,0,0
bowl,0,0,0,0,0,0,8.015867233276367,0,0,0,0,0,0,0,0,0,0,0,0,0
sandwich,0,0,0,0,0,0,7.917970180511475,0,0,0,0,0,0,0,0,0,0,0,0,0
pizza,0,0,0,0,0,0,7.52023458480835,0,0,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,0,0,0,0,11.917346954345703,0,9.807650566101074,0,0,0,0,0,0,0,0,0,0
full,0,0,0,0,0,0,0,9.056002616882324,0,0,0,0,0,0,0,0,0,0,0,0
filled,0,0,0,0,0,0,0,8.768732070922852,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,0,0,0,8.563682556152344,0,8.198470115661621,0,8.171351432800293,6.702062606811523,0,0,0,0,0,0,0
pasta,0,0,0,0,0,0,0,0,9.47418212890625,0,0,0,0,0,0,0,0,0,0,0
broccoli,0,0,0,0,0,0,0,0,8.888850212097168,0,9.020638465881348,0,0,0,0,0,0,0,0,0
vegetables,0,0,0,0,0,0,0,0,8.611204147338867,0,0,0,0,0,0,0,0,0,0,0
meat,0,0,0,0,0,0,0,0,8.521602630615234,0,0,0,0,0,0,0,0,0,0,0
<end>,0,0,0,0,0,0,0,0,0,8.82813549041748,0,11.18817138671875,9.614684104919434,9.213363647460938,9.140361785888672,9.134864807128906,9.012914657592773,8.78857707977295,8.560708999633789,8.30817985534668
including,0,0,0,0,0,0,0,0,0,7.664430618286133,0,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,7.438990116119385,0,9.252652168273926,8.575616836547852,8.06742000579834,7.841466903686523,7.91839599609375,7.993555068969727,8.073057174682617,8.199487686157227,8.303679466247559
rice,0,0,0,0,0,0,0,0,0,0,7.832587718963623,0,0,0,0,0,0,0,0,0
chop,0,0,0,0,0,0,0,0,0,0,7.8033766746521,0,0,0,0,0,0,0,0,0
and,0,0,0,0,0,0,0,0,0,0,0,9.439570426940918,7.973117351531982,8.057452201843262,8.754283905029297,8.925165176391602,8.720210075378418,8.447498321533203,8.180327415466309,7.919879913330078
florets,0,0,0,0,0,0,0,0,0,0,0,7.47932767868042,0,0,0,0,0,0,0,0
in,0,0,0,0,0,0,0,0,0,0,0,0,6.587070941925049,5.717361927032471,5.344764709472656,5.4595112800598145,5.55947732925415,5.628157138824463,5.6880903244018555,5.700923442840576
",",0,0,0,0,0,0,0,0,0,0,0,0,0,6.337624549865723,7.25226354598999,7.559449672698975,7.524805545806885,7.426962852478027,7.296195983886719,7.151369094848633
