,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,27.541044235229492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferries,5.379610061645508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sync,5.296443939208984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pomegranates,5.1368021965026855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clementines,5.107204437255859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,0,10.114522933959961,0,0,0,0,10.25383472442627,0,0,8.8749418258667,0,0,0,0,0,0,0,4.575279235839844,0,4.631871700286865
two,0,8.529474258422852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,0,7.4945878982543945,0,0,0,0,10.548933982849121,0,0,9.303262710571289,0,0,0,0,0,0,0,0,6.175840854644775,4.308839321136475
three,0,7.221674919128418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
an,0,7.130125522613525,0,0,0,0,7.47382926940918,0,0,0,0,0,0,0,0,0,0,0,0,0
bird,0,0,8.839601516723633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
couple,0,0,7.662648677825928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
white,0,0,7.583951473236084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
large,0,0,7.455003261566162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,0,0,7.395840167999268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,8.68712043762207,0,0,0,0,0,0,0,0,0,0,5.715958595275879,0,6.20477819442749,4.676568031311035,6.76755952835083,4.951282501220703
that,0,0,0,8.533713340759277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
standing,0,0,0,8.417962074279785,10.424213409423828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,7.965312480926514,9.359780311584473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,7.367033004760742,0,0,0,0,7.746891021728516,0,0,6.438891410827637,5.584307670593262,4.0632781982421875,5.771129608154297,0,5.499393463134766,0,5.491905212402344,0
perched,0,0,0,0,9.56928825378418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flying,0,0,0,0,9.557324409484863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walking,0,0,0,0,8.885736465454102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,0,11.42359733581543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,0,0,0,0,0,10.352174758911133,0,0,0,0,0,5.922935962677002,5.172358512878418,4.402401447296143,0,4.639764308929443,0,0,0,0
near,0,0,0,0,0,9.38529109954834,0,0,8.3609619140625,0,0,0,0,0,0,0,0,0,0,0
next,0,0,0,0,0,8.867647171020508,0,0,7.629662990570068,0,0,0,0,0,0,0,0,0,0,0
by,0,0,0,0,0,8.758223533630371,0,0,8.816252708435059,0,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,0,8.977457046508789,0,0,0,0,0,0,0,0,0,0,0,0,0
some,0,0,0,0,0,0,7.085719108581543,0,0,7.760481357574463,0,0,0,0,0,0,0,0,0,0
beach,0,0,0,0,0,0,0,8.70870590209961,0,0,8.572309494018555,0,0,0,0,0,0,0,0,0
water,0,0,0,0,0,0,0,8.269523620605469,0,0,11.267738342285156,0,0,0,0,0,0,0,0,0
edge,0,0,0,0,0,0,0,8.266036987304688,0,0,0,0,0,0,0,0,0,0,0,0
ground,0,0,0,0,0,0,0,8.033246040344238,0,0,0,0,0,0,0,0,0,0,0,0
sand,0,0,0,0,0,0,0,7.644262790679932,0,0,0,0,0,0,0,0,0,0,0,0
looking,0,0,0,0,0,0,0,0,8.144103050231934,0,0,0,0,0,0,0,0,0,0,0
himself,0,0,0,0,0,0,0,0,0,7.94575834274292,0,0,0,0,0,0,0,0,0,0
itself,0,0,0,0,0,0,0,0,0,7.050320625305176,0,0,0,0,0,0,0,0,0,0
ocean,0,0,0,0,0,0,0,0,0,0,10.26882553100586,0,0,0,0,0,0,0,0,0
sea,0,0,0,0,0,0,0,0,0,0,7.439360618591309,0,0,0,0,0,0,0,0,0
shore,0,0,0,0,0,0,0,0,0,0,7.163776874542236,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,10.490653038024902,7.9316725730896,8.57629108428955,8.050664901733398,8.250020980834961,6.564006805419922,7.107247829437256,0,6.1320953369140625
<end>,0,0,0,0,0,0,0,0,0,0,0,8.853058815002441,16.627777099609375,7.879650592803955,16.712902069091797,7.652530193328857,15.3701171875,6.8673176765441895,14.282373428344727,6.145270824432373
and,0,0,0,0,0,0,0,0,0,0,0,5.767984390258789,5.903580188751221,0,6.338747978210449,4.483355522155762,5.940993785858154,0,5.891411781311035,0
someone,0,0,0,0,0,0,0,0,0,0,0,0,0,4.355416297912598,0,4.574706077575684,0,4.531941890716553,0,0
