,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,21.23285484313965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,4.327481269836426,7.338781833648682,9.61795425415039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holding,4.200261116027832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brown,4.199803352355957,0,0,6.937187194824219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,3.865260362625122,11.591829299926758,0,0,0,0,11.379016876220703,6.927588939666748,11.887359619140625,0,0,0,0,0,5.000959873199463,4.752481460571289,0,0,4.555237770080566,0
an,0,8.48945140838623,0,0,0,0,7.279910087585449,0,8.525633811950684,0,0,0,0,0,0,0,0,0,0,0
two,3.2388014793395996,8.389366149902344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,0,8.278413772583008,0,0,0,0,9.984837532043457,0,7.266385078430176,0,0,0,0,0,4.834238052368164,5.1425347328186035,5.820952415466309,0,5.697758197784424,5.829367160797119
bird,0,0,8.233783721923828,10.436041831970215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
white,0,5.815615653991699,7.988717555999756,7.371659755706787,0,0,0,0,0,6.446800708770752,0,0,0,0,0,0,0,0,0,0
black,3.2727415561676025,5.81409215927124,7.668700218200684,7.060007572174072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
close,3.251255512237549,0,7.5909833908081055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orange,0,0,0,7.254177570343018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,0,10.452580451965332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sits,0,0,0,0,9.949573516845703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
is,0,0,0,0,9.564288139343262,0,0,0,0,0,0,0,0,6.219969272613525,0,0,0,5.64288330078125,0,0
perched,0,0,0,0,9.412507057189941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
standing,0,0,0,0,9.375228881835938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on,0,0,0,0,8.686565399169922,13.766100883483887,0,7.128334045410156,0,0,0,0,4.883918762207031,5.883812427520752,0,0,0,4.853998184204102,0,0
in,0,0,0,0,7.768387317657471,11.56484317779541,0,6.407097339630127,0,0,0,8.195185661315918,6.203278064727783,6.697188377380371,4.62965202331543,4.820631980895996,4.4974541664123535,5.735774993896484,4.997574806213379,5.253293514251709
next,0,0,0,0,0,10.350031852722168,0,6.99383544921875,0,0,0,9.610695838928223,5.019711971282959,4.5552520751953125,0,0,0,0,0,0
inside,0,0,0,0,0,9.230152130126953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
at,0,0,0,0,0,8.124566078186035,0,0,0,0,0,6.2678303718566895,0,4.675583839416504,0,0,0,0,0,0
top,0,0,0,0,0,0,11.429235458374023,0,0,0,0,0,0,0,0,0,0,0,0,0
some,0,0,0,0,0,0,7.867769718170166,0,7.411139965057373,0,0,0,0,0,0,0,0,0,0,0
of,0,0,0,0,0,0,0,15.802342414855957,0,0,0,0,0,0,0,0,0,0,0,0
another,0,0,0,0,0,0,0,0,6.574057579040527,0,0,0,0,0,0,0,0,0,0,0
wooden,0,0,0,0,0,0,0,0,5.779351711273193,8.61427116394043,0,0,0,0,0,0,0,0,0,0
tree,0,0,0,0,0,0,0,0,0,7.777805805206299,7.218116760253906,0,0,0,0,0,0,0,0,0
green,0,0,0,0,0,0,0,0,5.338752746582031,7.18275785446167,0,0,0,0,0,0,0,0,0,0
branch,0,0,0,0,0,0,0,0,0,7.121703624725342,7.243471145629883,0,0,0,0,0,0,0,0,0
metal,0,0,0,0,0,0,0,0,0,7.107738971710205,0,0,0,0,0,0,0,0,0,0
table,0,0,0,0,0,0,0,0,0,6.6532464027404785,9.344949722290039,0,0,0,0,0,0,0,0,0
bench,0,0,0,0,0,0,0,0,0,0,8.651632308959961,0,0,0,0,0,0,0,0,0
ledge,0,0,0,0,0,0,0,0,0,0,8.062719345092773,0,0,0,0,0,0,0,0,0
platform,0,0,0,0,0,0,0,0,0,0,7.470670223236084,0,0,0,0,0,0,0,0,0
railing,0,0,0,0,0,0,0,0,0,0,7.2880730628967285,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,11.723092079162598,7.4993062019348145,8.516458511352539,7.125800609588623,7.783271312713623,6.29369592666626,8.645573616027832,7.878046035766602,8.538688659667969
<end>,0,0,0,0,0,0,0,0,0,0,0,10.633148193359375,17.503049850463867,9.547203063964844,8.153670310974121,7.699057579040527,15.121048927307129,9.643170356750488,7.976013660430908,7.913380146026611
with,0,0,0,0,8.465933799743652,7.3394083976745605,0,6.082845687866211,0,0,0,7.59921407699585,6.055948734283447,6.33238410949707,4.186671257019043,0,0,0,0,0
<unk>,0,0,0,0,0,0,0,0,0,0,0,0,4.327048301696777,0,4.689315319061279,5.804137229919434,6.468737602233887,5.231670379638672,5.866905212402344,5.828059673309326
and,0,0,0,0,0,0,0,0,0,0,0,0,0,5.262233257293701,4.312359809875488,5.0665507316589355,4.557887554168701,6.34214973449707,5.778334140777588,5.852190971374512
it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.114120960235596,5.153584957122803,4.66049337387085,5.4511566162109375
",",0,0,0,6.220766544342041,0,0,0,0,0,0,0,0,0,0,0,0,0,6.224997043609619,5.364058017730713,5.732676029205322
