,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,21.26317024230957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on,3.3934309482574463,0,0,6.88388729095459,11.895797729492188,0,0,7.389523029327393,0,0,0,7.991316318511963,7.098440647125244,4.417054653167725,5.1287312507629395,5.855676651000977,5.822580337524414,5.7695207595825195,6.636689186096191,5.52301025390625
two,3.3591978549957275,7.365049362182617,0,0,0,0,0,0,7.106512069702148,0,0,0,0,0,0,0,0,0,0,0
a,3.3167307376861572,9.839670181274414,0,0,0,10.217206954956055,0,0,10.143969535827637,0,0,0,4.546694278717041,0,0,0,0,0,0,0
one,3.127431869506836,0,0,0,0,4.4432830810546875,0,0,0,0,0,0,5.034215450286865,0,0,0,0,0,5.1785664558410645,0
the,0,7.330941677093506,0,0,0,8.978163719177246,0,0,6.771658897399902,0,0,0,4.171150207519531,0,0,0,0,0,5.075255870819092,5.089680194854736
an,0,6.985235691070557,0,0,0,6.087759971618652,0,0,6.2436089515686035,0,0,0,0,0,0,0,0,0,0,0
there,2.8812577724456787,6.235549449920654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cat,0,0,6.964974403381348,0,0,0,0,0,0,7.686649799346924,0,0,0,0,0,0,0,0,0,0
large,0,0,6.151926517486572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brown,0,0,6.090237617492676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,0,0,5.906282424926758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
man,0,0,5.897157669067383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laying,0,0,0,8.785758018493652,0,0,0,0,0,0,0,5.272763252258301,0,0,0,0,0,0,0,0
is,0,0,0,8.705105781555176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,8.557018280029297,0,0,0,0,0,0,0,5.487131118774414,0,0,0,0,0,0,0,0
that,0,0,0,8.181747436523438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeping,0,0,0,7.139686584472656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
down,0,0,0,0,10.034859657287598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,0,0,0,0,9.86392879486084,0,0,8.3527193069458,0,0,0,7.3341965675354,6.527015686035156,5.546875,5.563021659851074,6.3208842277526855,6.154208660125732,6.1558613777160645,6.20947265625,6.435823440551758
next,0,0,0,0,8.984794616699219,0,0,8.781991958618164,0,0,0,0,0,0,0,0,0,0,0,0
its,0,0,0,0,8.415555000305176,7.972476959228516,0,0,8.216851234436035,0,0,0,0,5.66263484954834,4.59198522567749,4.393625736236572,4.228938102722168,4.106527328491211,0,0
top,0,0,0,0,0,9.451879501342773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
some,0,5.5533037185668945,0,0,0,6.674920082092285,0,0,6.329214096069336,0,0,0,0,0,0,0,0,0,0,0
couch,0,0,0,0,0,0,7.324190616607666,0,0,0,0,0,0,0,0,0,0,0,0,0
blanket,0,0,0,0,0,0,7.301359176635742,0,0,6.633254528045654,0,0,0,0,0,0,0,0,0,0
wooden,0,0,0,0,0,0,7.192058563232422,0,0,0,0,0,0,0,0,0,0,0,0,0
bed,0,0,0,0,0,0,7.016724586486816,0,0,0,0,0,0,0,0,0,0,0,0,0
table,0,0,0,0,0,0,6.822957992553711,0,0,0,0,0,0,0,0,0,0,0,0,0
with,0,0,0,0,6.9531450271606445,0,0,9.57816219329834,0,0,0,0,0,0,0,0,0,0,4.183810234069824,0
near,0,0,0,0,0,0,0,7.587497711181641,0,0,0,0,0,0,0,0,0,0,0,0
stuffed,0,0,0,0,0,0,0,0,0,7.931654930114746,6.7276740074157715,0,0,0,3.716020345687866,0,0,0,0,0
laptop,0,0,0,0,0,0,0,0,0,7.880505561828613,0,0,0,0,0,0,0,0,0,0
teddy,0,0,5.450841903686523,0,0,0,0,0,0,7.289615154266357,7.639341354370117,0,0,0,0,0,0,0,0,0
remote,0,0,0,0,0,0,0,0,0,7.237929821014404,0,0,0,0,0,0,0,0,0,0
animal,0,0,0,0,0,0,0,0,0,0,10.786118507385254,0,0,0,0,0,0,0,0,0
bear,0,0,0,0,0,0,0,0,0,0,8.889090538024902,0,4.997361183166504,0,0,0,0,0,0,0
toy,0,0,0,0,0,0,0,0,0,6.6153740882873535,8.860896110534668,6.311936378479004,0,0,0,0,0,0,0,0
animals,0,0,0,0,0,0,0,0,0,0,7.032144069671631,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,0,8.18515396118164,6.9949822425842285,6.747236728668213,5.928308963775635,6.962730884552002,7.498824119567871,7.810745716094971,6.293871879577637,7.575699329376221
<end>,0,0,0,0,0,0,0,0,0,0,0,7.944396018981934,15.275378227233887,8.169225692749023,7.003115653991699,7.420438289642334,7.73884391784668,7.799159049987793,15.328496932983398,9.394762992858887
and,3.032238006591797,0,0,0,0,0,0,6.687255382537842,0,0,0,5.490695476531982,6.235498905181885,0,4.322115421295166,4.9923272132873535,5.309414386749268,5.4319167137146,6.668034076690674,6.293944835662842
behind,0,0,0,0,0,0,0,0,0,0,0,0,0,4.958120822906494,4.5251617431640625,5.476486682891846,5.512909889221191,5.341243267059326,0,5.2047576904296875
eyes,0,0,0,0,0,0,0,0,0,0,0,0,0,4.280330181121826,5.181417942047119,5.399873733520508,4.87055778503418,4.639814376831055,0,0
