,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
<start>,22.88418960571289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a,4.3673481941223145,9.692941665649414,0,0,0,10.35673713684082,0,0,9.359780311584473,0,0,7.480636119842529,0,0,4.915511131286621,0,0,0,4.637080192565918,0
two,4.256969451904297,6.550673961639404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
close,4.067929267883301,0,6.185427188873291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,3.8418660163879395,7.119352340698242,0,0,0,9.596356391906738,0,0,7.144165992736816,0,0,10.49343204498291,0,0,5.456181049346924,0,4.443536758422852,4.0385870933532715,6.0268096923828125,4.835041046142578
an,0,6.850853443145752,0,0,0,6.856633186340332,0,0,5.8617401123046875,0,0,5.465208530426025,0,0,0,0,0,0,0,0
there,0,5.911929130554199,0,0,0,0,0,0,0,0,0,0,0,0,5.076241493225098,0,0,0,5.082939624786377,0
bird,0,0,7.080354690551758,0,0,0,5.946892261505127,0,0,8.283441543579102,0,0,0,0,0,0,0,0,0,0
man,0,0,6.481179714202881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
large,3.6736834049224854,0,6.471459865570068,0,0,0,5.993317604064941,0,0,0,0,0,0,0,0,0,0,0,0,0
white,0,0,6.435912132263184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small,3.4683265686035156,0,6.3540568351745605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sitting,0,0,0,8.856364250183105,0,0,0,0,0,0,7.030952453613281,0,0,5.4252424240112305,0,0,0,0,0,0
is,0,0,0,8.71577262878418,0,0,0,0,0,0,0,0,0,0,0,5.307697296142578,4.181130409240723,4.557735443115234,0,5.1136298179626465
perched,0,0,0,8.072502136230469,7.235969066619873,0,0,0,0,0,6.156676769256592,0,0,0,0,0,0,0,0,0
standing,0,0,0,8.010157585144043,0,0,0,0,0,0,6.6786088943481445,0,0,0,0,0,0,0,0,0
with,0,0,0,7.883514404296875,6.94833517074585,0,0,8.733469009399414,0,0,0,0,0,5.637434482574463,0,4.173737525939941,0,0,0,0
on,0,0,0,7.428708076477051,12.502931594848633,0,0,7.034317970275879,0,0,7.850849628448486,0,0,6.505063056945801,0,4.455958843231201,4.32794713973999,4.724607467651367,0,4.611705303192139
in,0,0,0,6.85312557220459,9.95173168182373,0,0,8.617743492126465,0,0,8.583871841430664,0,0,6.303224086761475,5.23779296875,5.699936389923096,5.0440354347229,5.347623348236084,4.818536758422852,5.551788806915283
next,0,0,0,0,8.031667709350586,0,0,6.729448318481445,0,0,0,0,0,0,0,0,0,0,0,0
inside,0,0,0,0,7.52594518661499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atop,0,0,0,0,7.501716136932373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top,0,0,0,0,0,9.388981819152832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
some,0,5.0569233894348145,0,0,0,6.967517375946045,0,0,6.641504764556885,0,0,0,0,0,0,0,0,0,0,0
branch,0,0,0,0,0,5.224493503570557,10.266069412231445,0,0,5.376922607421875,0,0,0,0,0,0,0,0,0,0
rock,0,0,0,0,0,0,7.774541854858398,0,0,0,0,0,0,0,0,0,0,0,0,0
tree,0,0,0,0,0,0,7.6103973388671875,0,0,7.230636119842529,0,0,6.696697235107422,0,0,0,0,0,0,0
perch,0,0,0,0,0,0,6.853663444519043,0,0,0,0,0,0,0,0,0,0,0,0,0
ledge,0,0,0,0,0,0,6.565383434295654,0,0,0,0,0,0,0,0,0,0,0,0,0
of,0,0,0,0,0,0,0,8.215006828308105,0,0,0,0,0,7.686739921569824,5.268924236297607,0,0,0,0,0
looking,0,0,0,0,0,0,0,7.2258501052856445,0,0,0,0,0,0,5.145529747009277,0,0,0,0,0
its,0,0,0,0,0,6.457242965698242,0,0,7.330018997192383,0,0,8.465644836425781,0,0,0,4.447173595428467,3.6131930351257324,0,0,0
trees,0,0,0,0,0,0,0,0,7.030875205993652,0,0,0,0,0,0,0,0,0,0,0
sky,0,0,0,0,0,0,0,0,0,7.181353569030762,0,0,9.201651573181152,0,0,0,0,0,0,0
flower,0,0,0,0,0,0,0,0,0,6.21076774597168,0,0,0,0,0,0,0,0,0,0
green,0,0,0,0,0,0,5.73540735244751,0,5.95575475692749,5.956650733947754,0,0,0,0,0,0,0,0,0,0
flying,0,0,0,7.180600643157959,0,0,0,0,0,0,7.842671871185303,0,0,0,0,0,0,0,0,0
.,0,0,0,0,0,0,0,0,0,0,7.41972541809082,0,0,12.321219444274902,7.247345447540283,7.714676856994629,7.524173736572266,8.177513122558594,6.512704849243164,6.842920303344727
it,0,0,0,0,0,5.060901165008545,0,0,6.4333038330078125,0,0,9.243714332580566,0,0,5.183363437652588,4.433960437774658,0,0,0,4.595757007598877
his,0,0,0,0,0,0,0,0,0,0,0,7.259842395782471,0,0,0,0,0,0,0,0
background,0,0,0,0,0,0,0,0,0,0,0,5.57925271987915,10.787203788757324,0,0,0,0,0,0,0
foreground,0,0,0,0,0,0,0,0,0,0,0,0,9.441622734069824,0,0,0,0,0,0,0
water,0,0,0,0,0,0,0,0,0,0,0,0,8.706252098083496,0,0,0,0,0,0,0
distance,0,0,0,0,0,0,0,0,0,0,0,0,8.685090065002441,0,0,0,0,0,0,0
<end>,0,0,0,0,0,0,0,0,0,0,6.547661304473877,0,0,11.68665599822998,16.66107749938965,8.784770965576172,7.863729953765869,8.093411445617676,15.449273109436035,8.365880012512207
and,0,0,0,0,0,0,0,6.436806678771973,0,0,5.749694347381592,0,0,6.794833183288574,5.9754743576049805,5.795144081115723,5.0878586769104,5.437520980834961,5.733767509460449,5.879926681518555
",",0,0,0,0,0,0,0,6.2476935386657715,0,0,0,0,0,6.521955966949463,0,0,3.7178053855895996,4.215760707855225,0,0
